,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,Emotion
34,-0.9426264,-0.62393266,-0.048784886,0.090923764,0.12972964,0.5773039,1.1674156,1.4554471,1.2161354,0.6171668,0.16591978,0.18930362,0.11704628,0.17096642,0.54370844,0.7843701,0.76470757,0.5653152,0.5138778,0.43763462,0.31013063,0.5379028,0.9675279,0.9133851,0.61746544,0.53014594,0.45451388,0.3181092,0.15560827,0.10537804,0.24417941,0.44726586,0.38509533,0.38953647,0.15575798,-0.11525383,-0.06938527,0.16399305,0.3486798,0.40015328,0.13552377,0.06009868,0.1027425,0.10715763,0.48778862,0.603365,0.6664017,0.61570394,0.34122634,0.058536813,0.28989488,0.5154033,0.83975977,0.85116875,0.64524406,0.55206376,0.4684904,0.4724101,0.48559645,0.44135422,0.57077575,0.60579026,0.62236524,0.6699248,0.22187878,-0.012110284,0.1743237,0.38714293,0.2811685,0.0635624,0.16560614,0.35221702,0.40659708,0.24187529,0.38166335,0.32579884,0.2127224,0.42195845,0.5194357,0.48595175,0.54877007,0.655125,0.29044616,0.21436046,0.26122674,0.12654668,0.16051494,0.21973017,0.20342511,0.427366,0.40761948,0.4703358,0.39439204,0.27605677,0.20614576,-0.11620547,-0.1944,-0.38777676,-0.4814353,-0.50976026,-0.4494088,-0.42279577,-0.4185064,-0.2904244,-0.2316408,-0.21731193,-0.1615419,-0.11118841,-0.07126264,0.04843316,0.19269747,0.48562217,0.6238338,0.6295854,0.4811876,0.400073,0.28992411,0.20411989,0.15101543,0.04116132,-0.041125238,-0.16568339,-0.14388162,-0.14570124,-0.13637719,-0.13703655,-0.09760019,-0.1086116,happy
35,-0.50110257,0.107388824,0.2881057,0.15417048,0.17507279,0.53620803,0.88994443,1.0742687,0.8510758,0.41509545,-0.014193226,-0.08364031,-0.028664388,0.0333767,0.31318164,0.47439274,0.4699421,0.2990019,0.24596883,0.21049404,0.1391398,0.32414097,0.63390046,0.6153331,0.34747043,0.19171971,0.13492413,0.08543991,0.017686367,-0.010394915,0.14816369,0.25557333,0.20804338,0.21241608,0.0953312,-0.11455061,-0.1046862,0.13482004,0.2729512,0.2813589,0.053966854,0.035044514,0.01201597,0.0041075707,0.31201488,0.45729458,0.51538926,0.4681747,0.25155884,0.011186331,0.19932349,0.3662578,0.59949887,0.59709954,0.49980712,0.43388766,0.33559048,0.36253953,0.36873347,0.31934705,0.4006478,0.398148,0.41025257,0.4511434,0.12436639,-0.11497377,0.058378212,0.24556613,0.17585307,-0.012142001,0.11826894,0.22861595,0.24787883,0.119109064,0.243051,0.23991536,0.13191831,0.31532666,0.37834975,0.31822124,0.34813523,0.4259159,0.19133852,0.14531288,0.18734147,0.027032193,0.08954946,0.13699456,0.10200022,0.27898172,0.279228,0.32209197,0.25501508,0.16400258,0.13726129,-0.14668274,-0.21123068,-0.34065887,-0.38536426,-0.4201079,-0.36730865,-0.34465995,-0.31996185,-0.22901963,-0.17014098,-0.13490997,-0.08982217,-0.04807406,-0.014272574,0.09644436,0.24467336,0.44399792,0.53709006,0.557971,0.45113593,0.36600515,0.2832784,0.23983955,0.18018965,0.11563382,0.045869883,-0.047384843,-0.028716743,-0.045871638,-0.04374223,-0.019484904,0.052721497,0.16115697,happy
36,-0.7815025,0.24180582,0.28121287,-0.053699046,0.5138179,1.4986593,2.1268864,2.0942008,1.4398067,0.7970489,0.17235683,0.3065812,0.6736544,1.0195024,1.1921405,1.3693858,1.5379853,1.3863491,1.1105741,0.9342994,0.91564316,0.93096364,1.087655,1.0158317,0.96224123,1.031803,1.0878153,0.9009032,0.91770154,0.70090455,0.57639354,0.49035504,0.561318,0.57270193,0.5486928,0.46320945,0.5598935,0.5628666,0.5993764,0.5006329,0.4871265,0.5260875,0.51364225,0.66342986,0.91865474,0.84408826,0.8356101,0.9473985,0.9209559,0.6554581,0.84614974,0.9195609,1.0731175,0.96021146,0.83898365,1.0613109,1.1215675,0.97634715,0.8894506,0.86425346,0.98381114,0.9285432,0.8282661,0.9792467,0.9113753,0.7130387,0.6000657,0.65971226,0.6460597,0.6030112,0.5718705,0.52309626,0.5978072,0.6552172,0.7502593,0.66367203,0.8618192,1.155231,0.9007514,0.9222896,1.0726372,0.8655262,0.6746211,0.79833305,0.8143152,0.7450939,0.67882967,0.8056706,0.7532666,0.8768545,1.0109802,1.05207,1.1404002,1.1460348,1.2103014,1.0648447,0.93095815,0.6079181,0.37606746,0.27907762,0.14575155,0.15229538,0.13867627,0.21951324,0.30371293,0.35561228,0.47004378,0.5255362,0.59130996,0.71629864,0.70890266,0.80819374,1.0647174,1.2320151,1.1869825,1.1008757,1.0734005,1.0908678,0.94596577,0.67732596,0.5838808,0.60654974,0.5913011,0.6217058,0.6063456,0.48800895,0.5040338,0.27631402,happy
37,-0.5727818,0.5059348,0.6350421,0.3992582,0.86374974,1.570248,2.032818,1.9465404,1.4247867,1.0119499,0.49245402,0.44111997,0.764757,1.0220513,1.1960602,1.3930552,1.4717132,1.3011464,1.1854781,1.0444531,0.9828047,1.0076095,1.1335171,1.0588233,1.0208437,0.97538346,1.0145013,0.9152442,0.8643044,0.7273384,0.69683653,0.6372675,0.6809072,0.68375206,0.6897274,0.59880704,0.6793536,0.72033745,0.73709786,0.7195202,0.597228,0.6089764,0.60646,0.696192,0.95431226,0.92395014,0.8933422,0.96535206,0.93933296,0.8058486,0.9672418,1.0303996,1.1345412,1.0900432,1.0559967,1.1790576,1.1859217,1.0312296,0.97636896,0.9699328,1.0472469,0.98866826,0.93017644,1.0757856,0.97880083,0.7808708,0.7098224,0.7442066,0.7598648,0.70284,0.71109587,0.6310443,0.6984843,0.72263,0.7703505,0.67868406,0.8553365,1.0748521,0.8656022,0.8395687,0.95712006,0.8150095,0.64249164,0.7669905,0.78094417,0.6947902,0.69923246,0.7958685,0.7618951,0.86227965,0.9633933,0.98297364,1.0930182,1.0833738,1.067995,0.9701867,0.8536267,0.5914464,0.42885062,0.3400204,0.23686902,0.2763432,0.26891235,0.34377083,0.4227519,0.47184002,0.51222354,0.57389915,0.6563797,0.7684196,0.8070761,0.89063567,1.0703169,1.226095,1.2319641,1.1843921,1.1706909,1.1911032,1.0775905,0.8193483,0.71353817,0.738927,0.7256571,0.7605581,0.7413459,0.6586979,0.66548395,0.71384984,happy
38,-0.9746871,0.0069332137,0.2107891,0.05396945,0.35930917,1.6110692,2.1250515,1.9937958,0.9583541,0.411178,0.013727462,0.2894248,0.93122905,1.2812579,1.2637861,1.3785074,1.3415909,1.2206941,0.9323697,0.86010164,0.8924499,1.1432424,1.2294468,1.1288451,1.0458643,0.87326145,0.91505176,0.721769,0.6048451,0.6552517,0.5541586,0.44667396,0.60930437,0.6600467,0.56652504,0.32944268,0.31043833,0.36117104,0.45273787,0.49484015,0.4729881,0.691429,0.904012,0.86492395,0.7112686,0.6565677,0.7202553,0.9270826,1.0433224,0.9997035,0.84785587,0.8233989,0.6144756,0.7545947,1.0102744,1.0544018,0.9030995,0.83212817,0.79517555,0.7916469,0.86270297,0.8368341,0.7065575,0.6868124,0.68335766,0.59050584,0.49135798,0.50863004,0.5698988,0.52235806,0.37931067,0.44288847,0.60777235,0.6173382,0.62358683,0.7960982,0.79139125,0.91439104,0.86488223,0.8125062,0.889598,0.79251575,0.64504683,0.6088917,0.5603166,0.52373207,0.5896968,0.632217,0.7620202,0.79253423,0.91416216,0.97573894,1.0005893,1.0311245,0.9386021,0.8488007,0.52750623,0.28737783,0.24360168,0.19578055,0.20612323,0.23388197,0.38547924,0.4582983,0.49986473,0.52987546,0.553751,0.50151163,0.50987494,0.6117971,0.74215883,0.930971,0.9905234,1.0131854,0.9382619,0.7834727,0.83771247,0.8594673,0.7458834,0.7272337,0.65881747,0.57623893,0.51074475,0.49429762,0.42936411,0.4465106,0.41157913,0.37974754,happy
39,-0.8561025,0.309506,0.5396765,0.29641572,0.56699985,1.562276,2.0718005,1.8330301,0.93481666,0.54088104,0.1781887,0.3963838,0.88349414,1.0987675,1.1851172,1.2834299,1.2010416,1.1023288,0.88075054,0.8580558,0.8703769,1.0560496,1.0996869,1.0161268,0.9710815,0.83586794,0.8655756,0.6837023,0.64527357,0.65453464,0.6096223,0.51921904,0.63637054,0.6463791,0.5487687,0.32976654,0.34271452,0.46009332,0.50666666,0.53003246,0.57385373,0.6746399,0.7674448,0.7562434,0.68751204,0.6834037,0.7678732,0.9786513,1.0078763,0.9804039,0.93462473,0.8692756,0.7228482,0.76647156,1.0361592,1.0059536,0.8653373,0.81275165,0.80863976,0.7683455,0.8149182,0.75846,0.66072524,0.7081555,0.69792205,0.5770761,0.50467485,0.5528873,0.628863,0.5636164,0.45770228,0.47851053,0.6547168,0.5854905,0.5979457,0.7059561,0.72261244,0.77887875,0.7417722,0.7138973,0.74352354,0.66440797,0.55332476,0.5041254,0.45873123,0.4333613,0.49726948,0.55740565,0.69225216,0.7545523,0.85115194,0.9129717,0.8805891,0.89923906,0.8076456,0.7143127,0.444976,0.25693098,0.20717242,0.16984959,0.1814746,0.23375688,0.3475601,0.39607155,0.43561205,0.45739222,0.48365614,0.41912383,0.45695776,0.57332766,0.6886151,0.8306001,0.88824606,0.92914295,0.89958626,0.78106856,0.8073623,0.86228716,0.7860522,0.71506554,0.6486463,0.54088086,0.49158442,0.49690345,0.45410317,0.46694377,0.45131642,0.48936912,happy
40,-1.2314883,-0.93245715,-0.29021624,0.5999307,1.1566544,0.78934586,-0.16053253,-0.83171576,-0.562355,-0.2796164,-0.20066923,-0.13668218,-0.3488835,-0.50571734,-0.53267235,-0.5974494,-0.41582137,-0.4406413,-0.40323797,-0.496557,-0.5928186,-0.49209008,-0.50886077,-0.6998569,-0.7203364,-0.745828,-0.70963746,-0.74726635,-0.75352657,-0.8975021,-1.0231864,-0.8434632,-0.9027999,-0.9909675,-0.99902505,-1.2025,-1.1452842,-0.92966044,-0.7389535,-0.8082381,-1.0401727,-1.1172518,-1.0991731,-1.0895318,-0.7311494,-0.71320146,-0.75874805,-0.66278815,-0.74462724,-0.8228145,-0.74307865,-0.7080379,-0.5923913,-0.61653274,-0.6231812,-0.5900442,-0.7857256,-0.83168334,-0.876237,-0.77094585,-0.76079005,-0.8450789,-0.80494946,-0.8031788,-1.1037139,-1.1058533,-0.9779353,-1.0705211,-1.0787711,-0.95446074,-0.95100075,-0.8873219,-0.72249514,-0.77689326,-0.7194766,-0.59785694,-0.6143894,-0.62149084,-0.5534515,-0.45910046,-0.69648623,-0.85653555,-0.9748899,-0.91956013,-0.9350376,-1.0076766,-1.0031347,-0.99552804,-0.917252,-0.6928569,-0.64017916,-0.65605044,-0.5713113,-0.59478164,-0.65592146,-0.75634736,-0.88703984,-1.0629795,-1.0755727,-1.1520278,-1.0292131,-0.9981302,-0.96232915,-0.9844684,-0.9255254,-1.0622066,-1.1329027,-1.1693918,-1.3256649,-1.5010998,-1.3934748,-1.3384792,-1.267579,-1.2583678,-1.2593938,-1.1662264,-1.05336,-1.0044367,-1.0272065,-1.0752214,-1.1511056,-1.209006,-1.2380272,-1.1581386,-1.1641853,-1.2207252,-1.3477572,-1.3192177,sad
41,-1.2589527,-0.81733227,-0.19430499,0.6167102,1.1479132,0.7640733,-0.24622653,-0.83026326,-0.6296279,-0.34981585,-0.2020231,-0.20974323,-0.3901204,-0.50145954,-0.63407594,-0.5793949,-0.5292976,-0.5549953,-0.5410668,-0.5428675,-0.65798205,-0.62331957,-0.5944172,-0.70166117,-0.83552486,-0.84312505,-0.7516451,-0.7777659,-0.80205244,-0.85480356,-1.0047065,-0.8727198,-0.9006993,-0.9604137,-0.97479475,-1.1245227,-1.0554197,-0.8814829,-0.78110266,-0.80044824,-0.9092156,-0.9467115,-1.0279895,-0.95107156,-0.64332753,-0.63870704,-0.6707329,-0.6266842,-0.7152811,-0.82134265,-0.7322253,-0.6697715,-0.55304927,-0.60202366,-0.59914154,-0.58384717,-0.772766,-0.7828383,-0.7440493,-0.6249598,-0.70481443,-0.81361246,-0.84726447,-0.8366582,-1.048671,-1.0068578,-0.9113215,-0.9506986,-0.96220034,-0.8889683,-0.9021601,-0.79868376,-0.67151487,-0.75083864,-0.72586554,-0.64330125,-0.6037616,-0.6128434,-0.5624951,-0.46985772,-0.66704524,-0.7883652,-0.87799484,-0.8749187,-0.8637739,-0.93025064,-0.89683306,-0.8698833,-0.8689647,-0.7228025,-0.6736155,-0.6621773,-0.57552224,-0.5815955,-0.64815813,-0.71310437,-0.7947225,-0.9135043,-0.9285908,-1.0214556,-0.93352926,-0.8486539,-0.8054756,-0.8538863,-0.83284074,-0.93541235,-1.0157762,-0.99525124,-1.1299142,-1.2846189,-1.2242297,-1.1642752,-1.1017998,-1.0954878,-1.1110405,-1.0685687,-0.91878754,-0.84310275,-0.8757288,-0.90922034,-0.99795634,-1.0319535,-1.0029706,-0.94431126,-0.97180295,-1.0330976,-1.0821958,-0.8940681,sad
42,-1.1347237,-1.0678889,-0.28402507,0.928536,0.9190636,-0.16543986,-0.9800702,-0.79699796,-0.3181631,-0.5160578,-0.8306648,-0.7977566,-0.53935766,-0.5515718,-0.77287066,-0.757047,-0.47131798,-0.40318024,-0.6497507,-0.89148027,-0.9482268,-0.61077106,-0.6920595,-0.9415197,-1.1143477,-0.87478065,-0.82185197,-1.0922501,-1.1843725,-1.1765904,-1.1352016,-1.1145154,-1.1065139,-1.06328,-1.0651168,-1.2230803,-1.309839,-0.99047387,-0.8366071,-0.92855036,-1.1912177,-1.2390205,-1.1096951,-1.0655012,-1.0235659,-1.0005244,-0.7177454,-0.5053197,-0.7710763,-0.9516049,-0.68331397,-0.71098983,-0.7649838,-0.76488113,-0.6203037,-0.67433083,-0.76166755,-0.7366532,-0.8425975,-0.95385885,-0.73259085,-0.84234035,-0.98677284,-0.8321466,-0.9664846,-1.1213311,-1.090441,-1.0147457,-0.95089525,-1.1771212,-1.1672918,-1.112805,-0.89634454,-0.95261604,-0.97566,-0.8733814,-0.7923311,-0.7064435,-0.64500767,-0.59699017,-0.72119284,-0.80686367,-0.8810606,-0.9786489,-0.9467262,-1.0014073,-1.0014217,-0.9363397,-0.91556334,-0.80009913,-0.78758115,-0.8957939,-0.8618824,-0.82152176,-0.84774244,-0.9853034,-1.0089272,-1.1890252,-1.2208138,-1.3432076,-1.3741226,-1.2637094,-0.9948431,-0.92064446,-0.97893125,-1.0179139,-1.1639543,-1.264824,-1.4297453,-1.4147463,-1.4789729,-1.4367528,-1.4372869,-1.3637384,-1.3608449,-1.3617002,-1.2397535,-1.2173877,-1.1887913,-1.2728384,-1.3927786,-1.4530807,-1.4546787,-1.342053,-1.4073987,-1.4990019,-1.4960287,-1.4066504,sad
43,-1.2867571,-0.97821534,-0.38575602,0.5559363,0.5342614,-0.31634548,-1.0535359,-0.97335094,-0.7526312,-0.9455146,-1.0788301,-0.97012025,-0.7407583,-0.76053166,-1.0506763,-1.048261,-0.890693,-0.81511164,-0.994667,-1.127318,-1.1455215,-0.90943575,-0.95176834,-1.1305288,-1.2693993,-1.1427553,-1.0806774,-1.2061311,-1.2703459,-1.2636756,-1.2722337,-1.2446004,-1.2472943,-1.1439991,-1.1846582,-1.3559717,-1.3770016,-1.1061527,-0.9264981,-0.9994373,-1.1633371,-1.1736656,-1.1251342,-1.1044934,-0.9949998,-0.98519176,-0.800318,-0.65754706,-0.87907475,-1.019773,-0.8034082,-0.84722227,-0.89157784,-0.8398926,-0.7839545,-0.83652526,-0.86067706,-0.8669278,-0.9849905,-1.0395112,-0.8865411,-0.96600187,-1.0659016,-0.9356363,-1.07473,-1.1860368,-1.1541926,-1.0940275,-1.0628288,-1.2517687,-1.2380252,-1.1487346,-1.0132201,-1.0411834,-1.012464,-0.917607,-0.84957105,-0.78874725,-0.7561505,-0.7297732,-0.81348944,-0.8976573,-0.9545161,-0.99140525,-0.9860691,-1.0274593,-1.0052438,-0.9547975,-0.9723339,-0.8855297,-0.8494066,-0.92430454,-0.87873346,-0.8838434,-0.8856621,-0.9949611,-1.018979,-1.148671,-1.1762171,-1.2502092,-1.2531767,-1.1773952,-0.97206736,-0.87809265,-0.9546807,-0.96958864,-1.0848199,-1.1472276,-1.2704896,-1.2511542,-1.3043236,-1.2678474,-1.2476555,-1.1999792,-1.1934522,-1.2119542,-1.095972,-1.0800593,-1.0594774,-1.1051124,-1.2073053,-1.2446157,-1.2448808,-1.1728914,-1.2165495,-1.2882359,-1.195623,-0.9200048,sad
44,-1.4700838,-1.3869444,-0.7534489,0.5266572,0.6531126,-0.31380072,-1.1567323,-1.2279809,-0.6085514,-0.75787705,-0.99893075,-1.060582,-0.8553396,-0.6870375,-0.90618163,-1.0114007,-1.1899649,-0.99363405,-1.0426675,-1.1243721,-1.1044455,-0.92763,-0.915804,-1.1803035,-1.3176879,-1.253257,-1.0603429,-1.2202411,-1.4341617,-1.5233684,-1.261011,-1.1541301,-1.2802213,-1.4122498,-1.5682213,-1.5802276,-1.4937031,-1.5686429,-1.5125523,-1.45261,-1.2179216,-1.127838,-1.3005575,-1.4454827,-1.0950884,-1.0499437,-1.0400567,-0.8763405,-0.9351833,-1.1244073,-1.1273817,-1.1972814,-1.1033555,-0.9625607,-1.0027087,-0.9150371,-0.9286886,-0.9719452,-1.0322819,-1.1055207,-1.090787,-1.0196329,-1.2539458,-1.2772418,-1.2295568,-1.4714833,-1.53979,-1.3760953,-1.3739897,-1.2446723,-1.360445,-1.3619611,-1.2213067,-1.3128635,-1.3028898,-1.0718179,-0.94698244,-0.8327673,-0.91924775,-1.0168153,-1.158066,-1.2336519,-1.3386914,-1.3513155,-1.2148008,-1.239175,-1.2924843,-1.1563889,-1.13855,-1.0674049,-1.0553231,-1.0198822,-1.0402125,-1.0732106,-1.0580897,-1.2085786,-1.3304198,-1.3621429,-1.553174,-1.6907493,-1.6439544,-1.6365612,-1.5729322,-1.4271677,-1.2869617,-1.3427684,-1.3727624,-1.4972944,-1.5365083,-1.5477111,-1.655706,-1.6395519,-1.6068372,-1.5877017,-1.6033366,-1.588034,-1.4729255,-1.4910017,-1.5354419,-1.6013938,-1.7164085,-1.7614027,-1.6239157,-1.5270511,-1.5250148,-1.5043871,-1.5643764,-1.4006207,sad
45,-1.7152592,-1.440757,-0.73230684,0.11696533,0.12892641,-0.7394609,-1.4238992,-1.6324536,-1.1858516,-1.2999468,-1.480531,-1.5199192,-1.3626058,-1.227079,-1.4196953,-1.5405396,-1.6319345,-1.5125365,-1.4632277,-1.4928643,-1.5120543,-1.3249044,-1.3161,-1.5003494,-1.6049246,-1.6243365,-1.4267533,-1.5047344,-1.6749356,-1.7291502,-1.5292592,-1.4096422,-1.5299753,-1.6430798,-1.7578871,-1.7290314,-1.6651459,-1.7216953,-1.6094847,-1.5571606,-1.4066975,-1.3892996,-1.4850577,-1.5978919,-1.377811,-1.2969357,-1.272045,-1.1938797,-1.2556221,-1.3595617,-1.3394647,-1.3851321,-1.2806351,-1.2196395,-1.2555236,-1.2005595,-1.1939557,-1.2259814,-1.2882551,-1.3452418,-1.2940133,-1.2979779,-1.4826218,-1.4805293,-1.4461625,-1.6332937,-1.6861289,-1.5522662,-1.5457249,-1.4627779,-1.532944,-1.5261643,-1.4015882,-1.4399456,-1.4339119,-1.2588335,-1.1795689,-1.0565326,-1.0944375,-1.2163967,-1.3015326,-1.3522172,-1.4565164,-1.4671177,-1.3617162,-1.3579528,-1.3808829,-1.2917686,-1.2659812,-1.2377996,-1.1933059,-1.1862638,-1.1971639,-1.2091819,-1.1705922,-1.2918496,-1.387058,-1.4220808,-1.6092784,-1.6839598,-1.6528231,-1.6428674,-1.5768734,-1.4448482,-1.3461874,-1.3686264,-1.3980457,-1.5083882,-1.5357208,-1.5392131,-1.6095331,-1.5969032,-1.5758238,-1.5633907,-1.5594611,-1.5501544,-1.4733905,-1.4926641,-1.4935422,-1.5360572,-1.6372812,-1.6656065,-1.5334902,-1.4607202,-1.4618844,-1.4690828,-1.4654022,-1.2640097,sad
46,-1.152163,-0.89115435,-0.27003756,0.4591644,0.76114845,-0.092227355,-0.8026472,-0.8920318,-0.60299414,-0.64371884,-0.7594578,-0.8335484,-0.68745744,-0.7177906,-0.8604732,-0.7557583,-0.7659358,-0.9220787,-0.9477002,-0.7763915,-0.76584464,-0.9746424,-1.1127838,-1.320445,-1.298121,-1.0461323,-1.0507067,-1.230225,-1.2976187,-1.3562973,-1.3686414,-1.3492805,-1.3878598,-1.3414131,-1.3188184,-1.5789262,-1.2555077,-0.945722,-0.9885018,-1.2441248,-1.3374441,-1.3382714,-1.2058294,-1.2683365,-1.215377,-1.0245821,-0.80611277,-0.72733015,-0.94357765,-1.1193304,-0.95199025,-0.97301006,-0.85062456,-0.8721309,-0.89644706,-0.82726014,-0.8324425,-0.99167997,-0.99625474,-0.8980242,-1.1068586,-1.1763883,-1.2658892,-1.3584863,-1.4671566,-1.4258984,-1.3386736,-1.428518,-1.3972757,-1.367825,-1.3711923,-1.1773975,-1.2652242,-1.2833326,-1.2337699,-1.0289258,-1.0461928,-0.96250814,-0.95896167,-1.007739,-1.078875,-1.1889603,-1.2405246,-1.3734388,-1.3695396,-1.3367784,-1.190581,-1.1529934,-0.9993472,-0.84363055,-0.7967725,-0.84204954,-0.85323215,-0.8747358,-0.9177694,-1.0412012,-1.1460395,-1.2152758,-1.2814547,-1.4244337,-1.3608128,-1.3684976,-1.3139961,-1.1547074,-1.1529114,-1.2980855,-1.4252477,-1.415425,-1.4625919,-1.4461167,-1.5056646,-1.4973971,-1.4322836,-1.434628,-1.4178481,-1.3703214,-1.3212101,-1.3561718,-1.2989438,-1.360671,-1.4740449,-1.5122437,-1.3914698,-1.3782916,-1.444021,-1.4343761,-1.4945525,-1.323416,sad
47,-1.382809,-0.8837264,-0.34572533,0.30578732,0.48051733,-0.3644938,-1.0281448,-1.2403231,-1.0344657,-1.1038073,-1.0766759,-1.07979,-0.9954852,-0.9735669,-1.0025076,-1.014195,-1.125428,-1.2555171,-1.2523657,-1.012298,-0.9624294,-1.1547135,-1.3273934,-1.4539135,-1.4189067,-1.2853664,-1.3375667,-1.4464412,-1.4902914,-1.5199987,-1.4668256,-1.4464159,-1.5066375,-1.4626191,-1.4739429,-1.6381874,-1.4288747,-1.1244171,-1.1099911,-1.3068125,-1.4091936,-1.3942738,-1.3108054,-1.3646452,-1.2831593,-1.114656,-0.9172816,-0.8684803,-1.10441,-1.2362008,-1.0644003,-1.0349329,-0.98063934,-0.99969023,-1.0071243,-0.9805996,-0.99201035,-1.1077555,-1.1402891,-1.0470338,-1.1859992,-1.2495345,-1.2897877,-1.425582,-1.5557854,-1.4925431,-1.3704964,-1.461996,-1.4349213,-1.4374672,-1.4302948,-1.2601525,-1.3362763,-1.2860961,-1.2422293,-1.1062024,-1.118213,-1.0466988,-1.0315444,-1.0866097,-1.1602312,-1.2460092,-1.2752672,-1.382213,-1.3377832,-1.3310848,-1.1770209,-1.145246,-1.0310016,-0.89047086,-0.87813294,-0.90438807,-0.9034033,-0.9560343,-0.99989176,-1.0547986,-1.1588259,-1.2110893,-1.2680942,-1.356995,-1.3498143,-1.3604188,-1.2774155,-1.1697674,-1.171873,-1.2700421,-1.3460166,-1.3338253,-1.3669921,-1.3405207,-1.4083655,-1.4023793,-1.3166981,-1.3354115,-1.3258985,-1.277261,-1.2187957,-1.2236624,-1.2007421,-1.2429297,-1.3505182,-1.3694717,-1.2846762,-1.286047,-1.3113506,-1.312227,-1.3248097,-1.0895748,sad
48,-1.0193434,-0.63605493,-0.39101195,0.89619553,1.748937,1.1631372,-0.4262822,-0.8318363,-0.20879255,0.38238373,0.48711532,0.021871418,-0.38153347,-0.30749053,-0.25206003,-0.063284926,-0.10318862,-0.24251333,-0.37467912,-0.2560658,-0.1999115,-0.1470426,-0.17377199,-0.36884874,-0.64396304,-0.7076029,-0.5877167,-0.42174706,-0.4500938,-0.64979684,-0.84941214,-0.7557128,-0.6870282,-0.6003466,-0.7641625,-1.2372847,-0.95794016,-0.77004945,-0.6731619,-0.6574008,-0.63325346,-0.74123937,-0.8928173,-0.8202308,-0.6662599,-0.6707775,-0.6406764,-0.5569108,-0.6591113,-0.8200279,-0.6654813,-0.67639226,-0.48788983,-0.38542423,-0.37708595,-0.37371138,-0.5725371,-0.569893,-0.48124084,-0.5227034,-0.6802973,-0.6811229,-0.7160507,-0.782677,-0.78486234,-0.7807126,-0.83104306,-0.804658,-0.8659489,-0.86221397,-0.86318916,-0.63781005,-0.562332,-0.7859312,-0.6840603,-0.54505914,-0.5489595,-0.56931025,-0.56104136,-0.38835064,-0.50029194,-0.6062672,-0.7466548,-0.78534365,-0.793069,-0.82014257,-0.8173537,-0.7636792,-0.69979745,-0.47541586,-0.37769505,-0.33530244,-0.35906377,-0.4033473,-0.44388548,-0.434253,-0.50434,-0.66258734,-0.7829054,-0.92300946,-0.93363416,-0.82545924,-0.6778081,-0.68397325,-0.84749895,-0.9039539,-1.0051613,-1.0537548,-1.1086279,-1.1470864,-1.1557713,-0.9885722,-1.0101491,-1.0417476,-0.97082245,-0.8917908,-0.7563646,-0.706456,-0.7546075,-0.8139871,-0.88972574,-1.0631614,-1.1138031,-1.1074858,-1.0638458,-0.9682916,-0.98514706,-0.97957796,sad
49,-0.8878591,-0.31748995,-0.07409971,0.8103982,1.4371235,0.82645535,-0.50871295,-0.8594457,-0.37692848,0.0031867602,0.1334507,-0.19793873,-0.54293036,-0.51580435,-0.4087136,-0.27633235,-0.39100972,-0.5310907,-0.58690494,-0.48732042,-0.49907455,-0.48284155,-0.45369148,-0.6164099,-0.8546591,-0.9044102,-0.80859953,-0.6215801,-0.546293,-0.73933786,-0.9181345,-0.80700487,-0.72707254,-0.6992949,-0.8102794,-1.171616,-0.97446877,-0.7881542,-0.70261,-0.70567155,-0.6887777,-0.7704127,-0.86471856,-0.8312064,-0.68099856,-0.72585416,-0.70543736,-0.6840134,-0.7083494,-0.80689836,-0.7163613,-0.71373796,-0.5753156,-0.5238626,-0.51037425,-0.5326933,-0.65381336,-0.65075237,-0.61137575,-0.6426297,-0.6963878,-0.71755433,-0.7518112,-0.85293597,-0.870548,-0.8503998,-0.86794716,-0.8687995,-0.8860427,-0.8529628,-0.8219005,-0.7057192,-0.66212755,-0.81989175,-0.7305675,-0.60363513,-0.6014258,-0.60430604,-0.6220967,-0.5098416,-0.5975272,-0.6903245,-0.7475893,-0.8025215,-0.80947316,-0.8691906,-0.8348863,-0.79335445,-0.74537784,-0.57149106,-0.5159932,-0.50051194,-0.49738473,-0.5343516,-0.56532484,-0.5706485,-0.62769663,-0.7376083,-0.80545884,-0.9354763,-0.9402128,-0.86449414,-0.7223325,-0.7377359,-0.8648578,-0.86903656,-0.949631,-0.99492705,-1.0337001,-1.0768305,-1.0826017,-0.96136546,-0.96097004,-0.9843817,-0.9579263,-0.8702339,-0.709356,-0.6883297,-0.74045116,-0.77526927,-0.8512162,-0.9715103,-1.0060211,-0.99629533,-0.9728845,-0.90069854,-0.8684703,-0.770656,sad
