146,male,sad,3,-29.307861,-43.947975,-44.465134,-44.68531,-42.378216,-35.638195,-25.20892,-22.275839,-21.14399,-23.340584,-27.188663,-27.793993,-28.86881,-25.999565,-23.195683,-20.854046,-19.122257,-21.14396,-23.224806,-25.05902,-27.072607,-28.744303,-28.308,-28.113573,-29.500595,-29.663887,-30.758442,-32.766884,-31.656284,-31.814537,-31.851885,-31.070362,-31.314732,-33.187145,-35.214043,-36.224865,-35.789734,-35.232395,-35.39249,-35.99943,-35.034985,-34.434116,-34.122345,-35.354343,-36.616116,-36.17831,-34.79536,-32.831245,-31.530163,-33.094772,-33.43255,-32.65736,-31.70256,-31.104452,-32.866386,-32.571873,-31.420563,-31.076744,-30.457336,-31.341373,-31.495499,-31.546604,-31.703035,-32.14073,-32.98208,-32.232098,-32.279564,-32.41907,-33.317345,-33.62282,-34.042866,-34.559963,-35.35385,-34.672276,-33.500175,-33.429344,-34.245293,-33.413036,-32.69838,-33.483395,-35.867443,-36.889187,-36.912994,-38.419437,-37.562805,-36.055164,-36.66473,-37.23209,-35.542973,-35.359398,-35.634037,-35.62494,-35.933617,-37.2488,-39.38859,-40.81874,-42.222443,-42.330006,-42.386158,-42.086037,-41.37513,-40.73368,-40.643917,-40.202126,-40.50216,-41.005104,-42.225464,-42.148357,-40.822506,-39.46128,-39.380817,-39.02685,-39.259518,-39.201595,-39.56755,-40.5559,-41.517498,-42.223972,-43.019737,-44.138012,-44.587917,-43.90075,-44.08682,-44.110905,-43.93186,-44.66253,-47.391014,-52.261395,-396.1922,49.961742,-12.9848175,11.014197,0.30118057,-8.717619,-20.532055,-14.038027,-17.76489,-2.4072328,-12.759978,-4.332267,-7.582908,0.31692985,0.31083894,0.30047795,0.3632927,0.41849738,0.4557329,0.44574946,0.51269126,0.46329534,0.4592044,0.4030122,0.31947777
147,male,sad,3,-33.800556,-42.477974,-42.53139,-44.0433,-43.042107,-35.812546,-24.462713,-20.475105,-19.358799,-21.975622,-27.07259,-27.63235,-28.93984,-27.793158,-27.10142,-22.798433,-19.689388,-20.076508,-22.134054,-24.153282,-26.46121,-29.829626,-28.431602,-27.842707,-28.827114,-29.650705,-30.950853,-33.186165,-33.708363,-34.284176,-33.85448,-32.15967,-32.9413,-33.775597,-35.86542,-37.077133,-36.501728,-35.502205,-36.031677,-36.13684,-34.415276,-34.812088,-35.703835,-35.940037,-37.30595,-35.57568,-34.538944,-33.389915,-32.70619,-33.78319,-34.332043,-34.611908,-33.946484,-32.5156,-33.525578,-33.593212,-32.016174,-32.255764,-33.1343,-34.41482,-33.495014,-33.10776,-32.966873,-33.259403,-34.35386,-33.735355,-34.472317,-35.724304,-36.62023,-36.55797,-37.314938,-37.7248,-38.108097,-36.63629,-35.63757,-36.428726,-36.51712,-34.08443,-34.224705,-34.978382,-37.14941,-37.60932,-38.906403,-41.022522,-40.092175,-38.744225,-39.645153,-39.71169,-38.83359,-39.693634,-39.65657,-39.17546,-38.119984,-38.921104,-40.317608,-42.500793,-44.663162,-44.646584,-45.402103,-45.00976,-44.761906,-43.96556,-43.85956,-43.32073,-42.937813,-42.05938,-43.631706,-43.08039,-43.21165,-42.304413,-41.345818,-40.97155,-41.956356,-42.283592,-42.096066,-42.691242,-43.657124,-45.161304,-45.383488,-46.3947,-47.124367,-46.770824,-46.6575,-46.81934,-47.00202,-47.08015,-49.141354,-56.376476,-413.5446,60.70663,-10.59882,10.075235,0.16724756,-7.1626105,-19.680614,-13.428006,-20.120722,-2.454961,-12.054859,-4.576681,-6.4560437,0.31864792,0.34327453,0.3399926,0.30626282,0.3115992,0.3493762,0.42563823,0.49023065,0.51614106,0.5240043,0.51607764,0.40159953
148,male,angry,3,-57.14571,-52.513123,-40.75992,-33.250305,-34.59425,-39.198315,-38.367443,-35.791042,-33.375225,-33.341778,-35.56252,-35.736294,-35.600918,-36.062183,-36.66474,-34.769314,-32.719757,-33.508587,-35.01493,-34.337162,-34.341988,-37.97982,-39.01693,-38.327583,-40.49503,-40.465775,-40.20955,-41.66282,-39.576393,-41.186443,-42.561054,-41.755432,-43.083652,-44.093517,-44.32561,-46.04752,-47.14658,-47.501884,-47.20495,-48.138878,-46.710476,-45.816505,-46.14126,-46.979496,-49.50999,-48.6626,-48.78764,-46.861355,-45.63676,-46.775448,-48.247227,-48.668243,-47.15692,-46.596367,-48.058144,-46.8638,-46.382442,-46.602196,-46.7475,-47.633736,-47.43697,-46.672768,-48.035774,-47.0408,-46.833443,-46.806435,-47.774654,-47.333435,-47.757004,-46.69356,-47.615665,-47.365173,-46.558735,-46.488556,-46.559395,-48.03922,-50.58262,-48.221207,-48.867695,-49.103813,-51.16347,-50.062244,-49.943836,-51.313206,-50.667843,-50.822567,-50.96327,-49.896027,-49.674843,-49.892307,-49.738808,-48.825256,-48.318306,-49.188084,-50.5981,-51.23623,-51.23288,-52.152973,-52.726753,-53.28801,-53.521194,-53.588436,-52.33393,-52.56692,-52.918312,-53.42261,-53.826614,-54.342472,-54.12715,-54.589813,-54.226234,-54.41996,-54.66759,-55.404522,-56.29583,-56.510723,-56.31191,-57.97851,-58.616394,-57.96624,-57.8172,-57.053593,-56.86952,-58.476826,-59.725193,-59.62444,-62.23268,-70.97131,-537.593,68.99452,0.7432569,21.286398,-6.538706,-4.512282,-17.37778,-7.80998,-8.937649,-4.065802,-8.040188,-0.5245709,-7.9500194,0.35717642,0.40267888,0.3571456,0.3824909,0.43845725,0.55374056,0.5847533,0.5901247,0.62010854,0.51069546,0.46142346,0.43175784
149,male,angry,3,-41.51348,-47.442696,-42.817806,-40.375473,-32.30567,-25.342499,-25.625153,-30.960182,-31.486557,-28.972734,-28.207893,-25.219376,-26.472008,-27.324656,-28.900465,-26.372696,-23.220339,-23.221596,-25.862534,-28.600706,-28.3732,-29.207863,-28.952883,-29.043413,-30.349005,-32.141457,-32.971207,-33.4432,-31.666954,-32.33211,-32.8032,-31.876938,-32.454094,-33.685802,-36.000004,-37.455414,-36.323242,-36.07498,-37.522335,-38.418324,-37.24076,-35.509434,-34.80265,-34.466118,-37.493004,-39.668457,-39.08827,-33.632343,-31.041698,-33.429188,-36.688553,-38.944096,-36.754253,-34.19337,-36.48284,-38.004856,-36.231323,-34.689407,-35.175777,-37.342613,-36.823055,-34.984238,-35.810448,-35.32438,-35.321903,-35.154522,-34.72414,-35.257645,-35.61358,-33.316036,-34.1207,-34.156754,-33.537872,-34.65928,-34.282722,-36.399315,-37.229225,-36.187107,-37.39184,-37.35816,-39.561607,-38.219635,-38.338142,-40.259712,-38.4558,-39.19149,-39.63534,-38.54581,-38.400524,-39.343807,-39.79098,-38.798157,-38.191353,-38.79285,-40.048904,-40.570774,-41.51817,-40.92096,-40.255253,-40.36003,-40.734512,-41.584743,-42.65051,-43.27551,-44.03565,-43.661186,-43.58227,-43.426502,-42.329937,-42.4431,-42.82866,-44.153667,-44.53955,-45.70459,-46.255558,-46.867207,-48.400394,-49.379654,-49.69403,-49.904747,-49.285717,-49.465446,-49.635452,-49.172695,-50.11489,-49.62926,-51.680725,-59.23931,-423.62302,58.89087,-15.95674,19.168789,-9.162291,-6.1788006,-20.086697,-7.816807,-12.123071,-9.039386,-7.5771723,-1.5648373,-7.4856095,0.45381486,0.40269235,0.42486113,0.3368222,0.3646591,0.4192955,0.46302995,0.47222763,0.51658463,0.48524946,0.36668575,0.4035578
150,male,angry,3,-50.92445,-52.151867,-43.336514,-37.03671,-31.631989,-29.021841,-31.32995,-37.057518,-34.352818,-29.584028,-28.596003,-28.116978,-29.286602,-29.663078,-29.914824,-29.304913,-27.724066,-28.148277,-29.136929,-27.800245,-26.781271,-29.811008,-32.010372,-32.708355,-34.126602,-33.54992,-31.518095,-32.870182,-33.14396,-35.43246,-35.815422,-34.152843,-34.68949,-36.312153,-38.959858,-41.0058,-40.682636,-39.9477,-40.253983,-40.333557,-39.923386,-39.544697,-39.78064,-39.267254,-41.132706,-41.77624,-42.03053,-37.75448,-36.479107,-38.178204,-38.02653,-38.90504,-38.31691,-37.197605,-39.296368,-38.11103,-36.252148,-37.17075,-38.202625,-39.721653,-39.26927,-38.56653,-38.564293,-38.66121,-38.35157,-37.671406,-38.226086,-37.706123,-37.147285,-36.64991,-37.166843,-38.214417,-37.589344,-37.465126,-38.324326,-39.318176,-40.96522,-39.872963,-41.021214,-40.553886,-42.637836,-41.812363,-42.232376,-43.809097,-42.399345,-42.868576,-43.3838,-43.17039,-43.343475,-44.240234,-43.686092,-43.542706,-42.7776,-42.9943,-43.289516,-43.068,-44.2918,-44.631016,-45.469902,-45.747326,-44.73466,-44.477657,-45.02957,-46.25833,-47.156197,-47.048912,-47.952877,-47.30151,-47.20286,-47.108925,-46.99207,-47.46898,-48.32685,-48.175606,-48.66662,-48.585506,-48.367332,-50.100056,-51.08763,-52.191597,-51.824215,-51.51779,-51.82772,-52.243595,-53.1522,-53.454082,-55.200516,-62.59483,-457.14832,62.650146,-13.917538,15.810213,-6.688719,-8.431708,-23.75031,-9.871793,-12.292099,-6.0896115,-6.6848373,-0.73653543,-10.739237,0.4284917,0.39713848,0.39245227,0.48984268,0.4832456,0.44118163,0.43100962,0.4351905,0.4580252,0.48632574,0.5748312,0.4886702
151,male,angry,3,-47.528526,-49.232765,-44.98114,-41.759445,-35.658802,-25.122377,-21.781866,-27.563234,-34.269615,-33.34035,-31.265928,-26.183737,-24.202736,-23.853622,-27.433302,-30.302319,-27.786339,-25.051443,-24.62976,-25.613035,-26.014698,-28.60975,-28.534153,-29.692837,-30.327412,-29.444944,-28.673483,-30.489092,-29.435907,-30.187225,-31.454937,-31.498413,-31.352432,-32.8849,-34.08769,-34.86019,-35.920574,-36.53609,-37.78393,-38.35164,-36.416527,-34.582623,-33.99829,-35.054104,-37.71409,-39.087032,-38.463478,-34.44026,-33.050373,-34.400913,-34.39243,-34.785316,-35.595238,-35.10517,-37.16044,-35.14534,-32.70989,-33.81771,-35.579872,-37.89959,-35.02874,-33.539574,-34.976517,-35.53635,-34.317337,-33.64317,-35.808678,-34.374775,-33.76555,-34.45414,-35.716972,-34.815083,-34.994797,-35.326454,-35.796703,-36.78157,-36.021706,-35.73065,-35.743355,-35.779236,-38.233395,-37.562237,-38.218533,-41.47842,-40.59474,-40.452652,-40.904438,-39.306435,-39.045494,-39.18729,-39.341778,-39.775005,-39.464848,-40.085114,-40.27776,-40.835674,-42.395927,-42.56124,-42.3673,-42.041862,-41.468723,-41.31458,-41.70298,-43.037857,-44.627583,-44.210423,-44.311974,-43.59974,-43.121227,-42.1986,-42.150734,-42.30422,-42.329487,-42.397327,-42.76239,-44.627632,-45.093204,-46.884705,-47.45825,-47.165184,-46.79425,-46.66,-46.418987,-46.533638,-46.627647,-46.637733,-49.13709,-57.42535,-418.81778,55.287006,-13.9808855,8.875112,-7.4591084,-12.231435,-21.904922,-9.289877,-12.570444,-5.177698,-7.7138796,-2.612236,-10.1268215,0.37683442,0.42184484,0.3755454,0.44936636,0.48800594,0.5044696,0.40714288,0.40629008,0.46897048,0.468313,0.40931544,0.3839208
152,male,angry,3,-13.868939,-29.976181,-32.919735,-34.23511,-35.14434,-29.722898,-22.801033,-20.1662,-14.355371,-8.434295,-6.7021327,-6.791774,-10.320422,-13.270429,-16.626757,-18.515764,-16.896084,-15.643175,-13.44189,-10.130397,-8.555776,-9.634533,-10.322939,-10.556999,-12.625726,-12.66683,-13.527926,-15.621457,-14.529314,-15.081952,-16.291534,-15.662974,-14.960064,-16.842062,-15.586753,-16.266386,-16.670961,-17.141973,-16.95144,-17.107561,-16.280977,-15.528809,-16.171669,-17.328037,-19.100584,-19.360596,-17.585157,-15.048117,-15.619395,-17.89821,-18.058157,-18.427992,-16.551825,-15.862682,-17.483952,-16.468382,-16.21765,-17.949486,-18.533518,-18.844913,-17.94007,-16.652985,-17.617332,-17.998411,-18.268492,-18.409935,-18.31727,-19.163813,-19.432034,-19.554415,-18.865025,-18.266172,-19.878185,-19.84254,-19.028835,-19.278488,-19.516388,-18.962559,-19.823578,-21.305258,-21.47781,-20.512604,-22.039179,-23.031176,-22.481676,-22.338924,-22.939598,-21.87186,-21.427288,-21.804924,-19.80717,-19.060436,-18.31454,-19.634624,-19.782356,-19.411924,-19.02276,-19.296648,-18.390741,-19.376192,-20.520947,-21.438482,-22.49192,-22.036953,-22.732803,-22.398064,-21.286655,-20.255304,-20.79078,-21.25436,-22.03323,-23.707977,-25.159632,-25.95525,-26.685682,-28.778053,-30.106598,-31.329834,-31.258867,-31.580048,-31.824226,-31.31629,-30.647663,-31.475311,-32.414062,-32.512047,-34.78949,-43.413506,-225.49869,41.209476,-23.95823,5.078795,-26.189627,0.054291014,-25.656816,-8.208922,-11.674022,-7.9898577,-6.487626,-3.1183257,-7.0799737,0.35778573,0.3920041,0.33933848,0.32105073,0.33602226,0.31164607,0.2506938,0.29578632,0.33673838,0.38587314,0.4610002,0.46058106
153,male,angry,3,-17.55585,-29.509254,-31.788134,-32.274624,-33.065727,-27.351845,-21.018316,-17.907127,-11.524514,-7.925402,-6.6630416,-5.9937534,-9.15576,-12.054245,-15.51961,-16.172499,-13.548143,-13.818736,-12.358509,-10.512564,-9.713872,-11.905127,-10.462939,-10.154141,-13.759306,-14.001905,-13.435021,-15.317879,-15.351757,-16.33367,-16.972368,-15.898912,-17.71114,-18.738363,-16.674711,-18.020264,-17.275963,-16.505651,-16.516115,-18.139534,-18.470356,-18.15303,-19.394945,-20.66111,-20.769085,-17.969843,-17.199821,-15.800775,-17.066471,-18.379826,-19.029432,-20.011219,-19.350939,-18.263996,-18.385004,-17.535515,-17.166182,-19.944384,-19.308743,-19.510244,-18.306925,-16.737389,-16.002285,-15.734877,-17.865225,-18.35099,-18.300219,-18.299603,-18.426643,-18.272509,-18.846031,-19.30029,-19.132318,-19.327972,-17.711739,-18.097755,-19.554548,-20.414598,-20.88633,-20.668478,-21.088806,-22.133364,-24.541525,-22.210451,-20.631525,-22.760704,-22.972141,-19.977404,-19.904453,-20.589155,-19.856314,-18.694233,-19.297987,-20.9623,-20.55523,-20.269146,-20.942678,-20.871546,-19.7277,-20.399017,-21.362614,-21.454472,-23.250393,-23.601772,-23.725136,-23.127321,-22.871239,-22.638802,-22.310057,-22.912275,-23.90666,-24.656525,-25.910786,-26.70954,-27.733227,-28.499727,-29.88661,-30.029741,-30.310339,-30.907545,-30.872051,-30.416088,-30.490025,-31.13868,-31.357653,-30.63442,-33.284134,-41.555496,-227.61351,42.291275,-20.040306,9.505555,-19.798601,-4.191886,-24.430708,-10.587271,-10.801006,-10.180139,-9.717825,-3.2653818,-6.914217,0.32961264,0.41416898,0.3431694,0.30818096,0.34056497,0.31117028,0.27323484,0.2831857,0.40491387,0.43510315,0.42222092,0.43446085
154,male,angry,3,-21.386045,-34.729156,-31.92308,-30.610622,-31.640728,-27.009739,-21.327257,-18.217485,-12.165444,-10.687644,-10.964373,-10.176875,-14.058991,-15.049273,-16.768757,-16.729723,-14.020869,-13.741085,-14.339534,-14.033827,-13.118211,-14.782589,-13.214421,-13.304426,-16.699518,-16.223019,-13.943647,-16.040007,-15.950066,-17.340014,-17.098053,-15.907531,-14.717859,-15.576975,-16.53408,-18.507488,-19.771698,-19.30523,-20.322355,-20.844164,-19.787344,-18.184074,-18.930763,-19.286892,-19.971706,-18.776215,-19.405865,-19.655804,-17.971664,-19.141338,-18.816978,-18.852709,-19.074228,-19.020706,-20.568415,-20.331163,-19.253124,-19.297338,-19.433863,-19.821505,-19.728626,-19.731398,-20.267895,-21.25869,-22.075844,-22.545496,-21.306578,-21.199425,-21.272081,-21.85124,-23.383589,-22.945097,-22.243849,-22.053297,-21.445066,-22.25349,-23.284904,-23.138996,-23.497782,-23.026072,-23.669685,-23.885534,-24.491518,-25.926477,-24.985949,-24.932652,-24.816454,-24.285374,-23.017336,-23.739985,-22.132107,-22.559633,-22.4005,-22.363747,-23.356415,-23.472004,-24.593187,-24.89142,-25.463213,-25.470049,-25.231838,-24.355402,-24.227957,-24.696693,-25.64976,-25.28711,-25.796244,-25.1578,-24.664839,-25.635418,-26.217316,-26.842005,-28.435406,-30.20171,-30.85971,-31.260471,-31.49894,-32.92915,-33.29418,-33.07551,-33.258675,-33.26024,-33.469616,-34.226624,-34.521435,-34.596355,-37.218834,-44.971397,-252.27509,49.970963,-20.19666,4.292606,-22.23459,-1.15064,-21.546736,-8.909484,-11.879657,-5.730039,-8.129253,-5.5378366,-8.790481,0.36573154,0.44628748,0.3237254,0.33131132,0.36441877,0.31149277,0.31650487,0.4094942,0.51031256,0.45558342,0.48045117,0.39267474
155,male,angry,3,-19.268332,-30.383726,-30.317972,-29.448477,-31.2512,-25.983978,-21.26904,-18.767036,-11.347621,-7.0153995,-7.9493656,-7.688127,-9.749212,-12.78883,-14.0588045,-14.238079,-12.453743,-12.401627,-12.012407,-9.138425,-8.543892,-10.750699,-10.538498,-10.679498,-13.549309,-13.969145,-14.985929,-14.371423,-12.249891,-11.522227,-12.720191,-12.943761,-13.379469,-15.042854,-14.713453,-16.075953,-15.471284,-15.603208,-17.897438,-17.513714,-16.490797,-17.211834,-17.393778,-18.482994,-18.45517,-17.632944,-16.687302,-14.587927,-12.962636,-14.428574,-15.924944,-17.540808,-17.623888,-15.973208,-17.855871,-16.49178,-14.6540985,-15.192014,-17.194038,-18.04665,-18.160145,-17.356005,-17.232334,-16.996008,-17.275965,-16.563374,-16.915913,-17.769857,-18.16481,-19.635353,-20.379274,-19.877678,-20.85866,-19.087833,-19.997297,-20.673006,-19.778591,-18.727797,-18.256939,-18.970062,-18.207005,-17.657982,-19.06574,-20.054535,-19.141693,-19.951302,-20.055407,-19.153633,-18.294815,-18.471022,-18.236168,-17.08231,-17.849844,-18.629013,-19.523058,-19.912493,-20.566216,-20.812555,-20.671461,-20.738165,-20.753502,-21.719236,-21.484877,-22.149782,-22.096622,-21.356285,-20.853233,-20.464134,-19.60839,-19.953087,-21.364115,-22.107466,-23.591919,-24.689943,-25.90899,-27.196175,-27.41325,-27.739077,-28.069809,-28.977804,-28.565138,-28.639433,-29.343634,-30.109516,-30.087425,-29.684935,-32.3251,-41.786587,-213.51756,39.93179,-20.513266,5.2133064,-23.983541,-3.331916,-21.486786,-11.076505,-14.061395,-2.5308547,-10.040682,-6.0316715,-6.8706527,0.26857433,0.3063845,0.32566607,0.29211333,0.29392433,0.35006875,0.32830063,0.33524007,0.4136211,0.45041817,0.49258938,0.40848148
156,male,fearful,3,-50.89838,-52.36615,-47.194736,-43.44137,-37.862408,-32.843307,-31.666914,-34.37199,-35.93977,-34.067722,-33.48063,-33.618263,-34.322384,-33.240936,-33.54297,-33.6498,-33.11917,-34.78503,-35.331604,-33.500652,-32.100266,-34.184345,-36.46921,-37.646355,-40.363064,-39.30684,-37.187847,-37.514057,-37.501926,-41.0279,-42.279972,-39.971214,-39.70987,-40.38834,-41.328705,-42.87808,-43.067123,-43.389694,-44.77846,-45.871872,-45.584892,-46.159664,-45.466736,-45.179573,-47.43253,-47.886723,-48.5215,-44.87237,-42.527946,-44.76248,-44.552994,-45.221794,-44.777893,-43.69139,-45.37444,-44.19268,-42.638367,-43.769722,-42.338047,-43.712112,-43.73608,-42.58184,-40.21488,-40.281494,-41.872723,-42.007946,-42.47368,-43.520103,-43.157246,-43.356316,-44.771885,-44.47294,-43.70845,-43.917778,-44.60159,-45.21108,-45.40058,-46.43701,-46.68193,-46.050232,-48.185936,-47.63376,-47.943707,-49.363293,-49.600475,-49.514534,-50.38185,-50.567383,-49.327103,-49.715202,-50.00411,-49.692524,-49.279884,-49.240498,-49.546585,-49.614414,-50.42083,-50.97852,-50.694008,-51.249622,-51.074295,-50.326088,-49.1322,-49.536278,-50.470016,-49.974728,-49.743454,-49.762383,-50.65899,-50.755074,-51.139378,-51.22699,-51.798134,-52.317238,-51.720486,-51.18025,-51.688595,-54.01683,-56.246685,-56.787666,-56.904285,-56.949833,-56.859776,-56.93217,-57.119038,-57.30169,-59.23015,-67.289085,-512.69,64.200836,-5.742611,15.266865,-2.5033677,-5.511536,-26.382843,-3.5483606,-9.200359,-3.6512845,-9.561634,-5.273487,-8.305227,0.42295823,0.41057158,0.3393308,0.33165613,0.4911395,0.4810204,0.4193906,0.44962984,0.5039656,0.44996366,0.44016454,0.45190522
157,male,fearful,3,-53.346764,-50.22786,-45.979378,-43.16366,-36.217598,-24.093418,-20.51409,-26.586714,-32.449192,-30.667364,-30.494951,-26.381855,-24.78205,-24.185146,-28.379942,-31.021128,-30.242073,-27.794525,-24.72053,-24.52917,-24.913094,-28.99383,-32.159622,-31.732546,-32.389305,-31.842485,-31.733406,-32.75397,-31.770493,-33.465603,-33.87396,-32.61068,-33.64856,-34.714993,-36.090767,-35.675953,-36.16606,-35.651367,-38.156544,-40.172546,-39.35575,-37.708694,-36.954475,-37.12716,-39.39307,-40.519283,-41.2783,-37.551044,-35.527542,-36.519356,-36.99647,-37.70331,-38.950993,-38.235218,-38.26532,-37.582443,-37.513912,-37.40472,-36.466133,-37.48799,-38.123344,-35.818256,-33.795937,-33.11878,-34.546658,-35.183117,-35.568344,-35.730644,-36.087708,-36.709778,-38.136677,-37.451878,-37.025547,-37.425407,-36.527573,-36.96533,-37.56761,-36.94125,-37.292282,-37.259487,-39.25062,-38.811985,-40.250504,-42.523197,-41.88768,-41.943306,-42.628235,-42.24041,-41.05279,-42.316856,-42.91959,-43.52207,-43.82311,-43.249947,-43.54092,-43.466583,-44.979397,-45.280716,-45.789402,-44.966953,-44.975548,-44.30875,-43.95891,-44.164963,-45.211014,-45.189293,-44.919807,-45.074593,-44.92589,-45.15767,-44.134575,-44.003227,-44.702072,-45.683395,-45.930317,-47.615597,-48.541607,-49.42673,-50.49579,-50.589314,-51.72821,-52.289463,-52.31162,-51.969383,-51.0159,-50.17961,-52.065502,-61.333755,-440.7446,63.366314,-14.973876,14.440576,-6.0109596,-11.559982,-25.280725,-5.4422855,-14.9278345,-6.6209607,-11.179094,-7.773855,-8.352463,0.27627215,0.30827472,0.40093806,0.44997486,0.39502928,0.37091672,0.3383697,0.36742938,0.4796589,0.47818956,0.4069094,0.37125993
158,male,fearful,3,-50.939342,-53.269333,-49.54752,-46.865574,-37.76697,-28.138254,-25.60042,-30.862482,-37.19399,-35.367443,-33.39929,-30.77796,-28.719664,-28.081736,-30.802273,-33.206333,-32.809406,-33.215725,-31.530746,-27.094305,-26.473326,-30.117634,-33.268078,-35.418594,-38.113052,-35.252697,-33.125313,-34.97422,-35.714638,-37.47014,-38.488243,-38.135048,-37.663822,-37.96254,-38.511868,-40.203953,-41.10005,-42.247726,-43.551044,-43.279747,-41.428905,-40.952915,-41.442005,-41.14613,-43.231133,-44.13775,-42.961136,-41.482468,-40.246464,-41.75627,-41.33964,-40.600094,-41.28115,-41.750584,-42.571198,-39.285072,-37.159542,-38.81356,-40.22192,-41.282143,-39.549805,-38.675266,-38.85788,-38.5216,-37.41107,-37.98092,-40.251907,-40.47279,-41.311424,-41.273228,-43.004387,-43.444244,-42.742348,-42.782005,-42.0349,-41.593372,-43.202045,-41.133053,-40.93687,-40.82951,-42.063408,-42.353233,-43.029716,-45.362434,-44.52927,-43.922016,-45.224693,-45.862377,-45.754993,-46.11305,-45.55841,-45.3692,-45.34078,-45.999737,-46.971603,-47.28731,-48.2371,-48.127625,-47.579273,-47.72355,-47.96509,-48.26428,-47.391674,-46.194054,-46.757523,-46.693157,-46.605568,-46.25945,-46.571964,-46.31987,-45.79587,-45.54581,-46.74463,-47.916847,-48.993313,-49.13096,-48.655636,-50.52971,-51.80256,-52.10571,-51.094902,-51.20965,-52.056076,-52.396214,-51.675125,-51.529255,-53.875053,-61.621956,-475.48254,56.24776,-7.2069006,10.994578,-4.2274423,-9.789399,-24.637697,-9.13421,-14.616967,-2.2086103,-9.863535,-8.020389,-5.2199955,0.38160908,0.3618914,0.38162702,0.5215778,0.49382997,0.45254824,0.3754339,0.33746463,0.4162959,0.45154953,0.49803656,0.50166225
159,male,fearful,3,-44.893417,-49.404095,-49.180164,-48.21528,-39.11618,-30.857626,-29.26534,-35.59562,-41.301636,-39.430412,-35.003574,-30.39792,-29.839935,-31.20875,-35.218315,-37.700684,-34.607327,-30.598713,-28.506506,-26.851334,-27.251074,-32.65953,-36.535168,-35.044147,-35.150463,-34.829754,-36.046284,-38.62736,-39.675312,-40.17002,-38.886097,-37.11803,-37.068935,-38.35544,-41.531513,-42.289436,-42.553947,-43.570896,-43.97342,-43.213,-43.42023,-42.843117,-42.969185,-43.705536,-45.52769,-44.588837,-44.373226,-43.292267,-41.697987,-41.876427,-40.976307,-40.991535,-42.351448,-41.529324,-41.52585,-39.51077,-38.042336,-39.202053,-39.529552,-40.740307,-39.686428,-37.360817,-38.047672,-37.78624,-37.029884,-38.509315,-42.38598,-41.477665,-40.934296,-42.45963,-43.437355,-42.977848,-43.533806,-42.897217,-41.68484,-40.91815,-41.070087,-40.21086,-41.159775,-40.668705,-43.563587,-44.224117,-44.532234,-46.78762,-46.830578,-45.33479,-46.080482,-46.380627,-45.69648,-46.46788,-46.795876,-47.430004,-46.092278,-47.451355,-49.25302,-48.620266,-49.065006,-49.548626,-49.59611,-50.166473,-50.961494,-51.3052,-50.79422,-50.61562,-50.530205,-49.421696,-49.524254,-48.47815,-49.38935,-48.492573,-47.750923,-46.287033,-48.44196,-49.74054,-49.679787,-49.96848,-51.70637,-53.959076,-55.98769,-56.39276,-55.49113,-55.43732,-55.00242,-56.005913,-56.659897,-56.876057,-57.956917,-63.441204,-490.6339,62.282997,-15.828949,14.819017,-2.1714983,-9.632458,-25.885181,-7.8544173,-14.211558,2.4945366,-8.51956,-4.1103306,-3.7360833,0.3647615,0.35622492,0.40235883,0.44995454,0.43122613,0.38093725,0.3293399,0.3505413,0.41145325,0.49398643,0.50061643,0.5266611
160,male,fearful,3,-7.5270524,-24.239838,-30.20768,-29.666344,-29.51648,-24.499535,-17.439392,-15.784628,-13.5460825,-13.571758,-17.42744,-18.223951,-22.144423,-22.59427,-21.014112,-18.663671,-16.231646,-16.944225,-17.21544,-16.376925,-15.350038,-18.00878,-20.795647,-22.439608,-24.504326,-23.432152,-23.266344,-23.70146,-23.076597,-24.897095,-26.566286,-23.865326,-24.300537,-26.50015,-26.66593,-27.580011,-26.006603,-24.900728,-25.850409,-27.396177,-26.417597,-26.28003,-25.589941,-27.120821,-28.435871,-29.287926,-27.373402,-24.253185,-24.613283,-28.137861,-28.17323,-26.786993,-26.057007,-23.874739,-24.256298,-22.953474,-22.52848,-23.881365,-24.30738,-23.261574,-23.378119,-23.136923,-23.271898,-23.64897,-24.00631,-23.637787,-25.017378,-27.476696,-28.019646,-28.187634,-30.278898,-29.355036,-30.17447,-28.997286,-28.941051,-27.391363,-25.444977,-24.734491,-25.7784,-26.21425,-24.761425,-24.492937,-26.40764,-28.25152,-27.49034,-28.450672,-27.966576,-27.90666,-28.334822,-29.028564,-28.988249,-29.356483,-29.974163,-31.453985,-32.208515,-33.75004,-35.32227,-36.575882,-37.219162,-37.561222,-37.58326,-37.7428,-38.782536,-37.51184,-36.16355,-34.310825,-33.317814,-31.86845,-31.406761,-32.250553,-32.412754,-32.27417,-32.916756,-33.860943,-33.77689,-34.08024,-35.37842,-36.92831,-38.47277,-38.57147,-39.278835,-40.24309,-41.125,-42.18655,-42.983578,-42.75192,-43.888718,-50.368404,-314.71194,63.922585,-14.765389,20.340761,2.126064,-1.2765431,-11.894034,-3.820584,-16.048363,12.37859,-12.616729,-2.4143434,1.47109,0.34860885,0.37192526,0.36787388,0.44348937,0.56233394,0.5674605,0.48268592,0.54247993,0.5944973,0.5772857,0.48172072,0.42943728
