,Gender,Emotion,Actor_ID,Path
24,male,happy,1,C:/Nini/Capstone/AudioFilesAugmented/Actor_01/01-01-03-01-01-01-01-stretched.wav
25,male,happy,1,C:/Nini/Capstone/AudioFilesAugmented/Actor_01/01-01-03-01-01-01-01.wav
26,male,happy,1,C:/Nini/Capstone/AudioFilesAugmented/Actor_01/01-01-03-01-01-02-01-stretched.wav
27,male,happy,1,C:/Nini/Capstone/AudioFilesAugmented/Actor_01/01-01-03-01-01-02-01.wav
28,male,happy,1,C:/Nini/Capstone/AudioFilesAugmented/Actor_01/01-01-03-01-02-01-01-stretched.wav
29,male,happy,1,C:/Nini/Capstone/AudioFilesAugmented/Actor_01/01-01-03-01-02-01-01.wav
30,male,happy,1,C:/Nini/Capstone/AudioFilesAugmented/Actor_01/01-01-03-01-02-02-01-stretched.wav
31,male,happy,1,C:/Nini/Capstone/AudioFilesAugmented/Actor_01/01-01-03-01-02-02-01.wav
32,male,happy,1,C:/Nini/Capstone/AudioFilesAugmented/Actor_01/01-01-03-02-01-01-01-stretched.wav
33,male,happy,1,C:/Nini/Capstone/AudioFilesAugmented/Actor_01/01-01-03-02-01-01-01.wav
34,male,happy,1,C:/Nini/Capstone/AudioFilesAugmented/Actor_01/01-01-03-02-01-02-01-stretched.wav
35,male,happy,1,C:/Nini/Capstone/AudioFilesAugmented/Actor_01/01-01-03-02-01-02-01.wav
36,male,happy,1,C:/Nini/Capstone/AudioFilesAugmented/Actor_01/01-01-03-02-02-01-01-stretched.wav
37,male,happy,1,C:/Nini/Capstone/AudioFilesAugmented/Actor_01/01-01-03-02-02-01-01.wav
38,male,happy,1,C:/Nini/Capstone/AudioFilesAugmented/Actor_01/01-01-03-02-02-02-01-stretched.wav
39,male,happy,1,C:/Nini/Capstone/AudioFilesAugmented/Actor_01/01-01-03-02-02-02-01.wav
40,male,sad,1,C:/Nini/Capstone/AudioFilesAugmented/Actor_01/01-01-04-01-01-01-01-stretched.wav
41,male,sad,1,C:/Nini/Capstone/AudioFilesAugmented/Actor_01/01-01-04-01-01-01-01.wav
42,male,sad,1,C:/Nini/Capstone/AudioFilesAugmented/Actor_01/01-01-04-01-01-02-01-stretched.wav
43,male,sad,1,C:/Nini/Capstone/AudioFilesAugmented/Actor_01/01-01-04-01-01-02-01.wav
44,male,sad,1,C:/Nini/Capstone/AudioFilesAugmented/Actor_01/01-01-04-01-02-01-01-stretched.wav
45,male,sad,1,C:/Nini/Capstone/AudioFilesAugmented/Actor_01/01-01-04-01-02-01-01.wav
46,male,sad,1,C:/Nini/Capstone/AudioFilesAugmented/Actor_01/01-01-04-01-02-02-01-stretched.wav
47,male,sad,1,C:/Nini/Capstone/AudioFilesAugmented/Actor_01/01-01-04-01-02-02-01.wav
48,male,sad,1,C:/Nini/Capstone/AudioFilesAugmented/Actor_01/01-01-04-02-01-01-01-stretched.wav
49,male,sad,1,C:/Nini/Capstone/AudioFilesAugmented/Actor_01/01-01-04-02-01-01-01.wav
50,male,sad,1,C:/Nini/Capstone/AudioFilesAugmented/Actor_01/01-01-04-02-01-02-01-stretched.wav
51,male,sad,1,C:/Nini/Capstone/AudioFilesAugmented/Actor_01/01-01-04-02-01-02-01.wav
52,male,sad,1,C:/Nini/Capstone/AudioFilesAugmented/Actor_01/01-01-04-02-02-01-01-stretched.wav
53,male,sad,1,C:/Nini/Capstone/AudioFilesAugmented/Actor_01/01-01-04-02-02-01-01.wav
54,male,sad,1,C:/Nini/Capstone/AudioFilesAugmented/Actor_01/01-01-04-02-02-02-01-stretched.wav
55,male,sad,1,C:/Nini/Capstone/AudioFilesAugmented/Actor_01/01-01-04-02-02-02-01.wav
56,male,angry,1,C:/Nini/Capstone/AudioFilesAugmented/Actor_01/01-01-05-01-01-01-01-stretched.wav
57,male,angry,1,C:/Nini/Capstone/AudioFilesAugmented/Actor_01/01-01-05-01-01-01-01.wav
58,male,angry,1,C:/Nini/Capstone/AudioFilesAugmented/Actor_01/01-01-05-01-01-02-01-stretched.wav
59,male,angry,1,C:/Nini/Capstone/AudioFilesAugmented/Actor_01/01-01-05-01-01-02-01.wav
60,male,angry,1,C:/Nini/Capstone/AudioFilesAugmented/Actor_01/01-01-05-01-02-01-01-stretched.wav
61,male,angry,1,C:/Nini/Capstone/AudioFilesAugmented/Actor_01/01-01-05-01-02-01-01.wav
62,male,angry,1,C:/Nini/Capstone/AudioFilesAugmented/Actor_01/01-01-05-01-02-02-01-stretched.wav
63,male,angry,1,C:/Nini/Capstone/AudioFilesAugmented/Actor_01/01-01-05-01-02-02-01.wav
64,male,angry,1,C:/Nini/Capstone/AudioFilesAugmented/Actor_01/01-01-05-02-01-01-01-stretched.wav
65,male,angry,1,C:/Nini/Capstone/AudioFilesAugmented/Actor_01/01-01-05-02-01-01-01.wav
66,male,angry,1,C:/Nini/Capstone/AudioFilesAugmented/Actor_01/01-01-05-02-01-02-01-stretched.wav
67,male,angry,1,C:/Nini/Capstone/AudioFilesAugmented/Actor_01/01-01-05-02-01-02-01.wav
68,male,angry,1,C:/Nini/Capstone/AudioFilesAugmented/Actor_01/01-01-05-02-02-01-01-stretched.wav
69,male,angry,1,C:/Nini/Capstone/AudioFilesAugmented/Actor_01/01-01-05-02-02-01-01.wav
70,male,angry,1,C:/Nini/Capstone/AudioFilesAugmented/Actor_01/01-01-05-02-02-02-01-stretched.wav
71,male,angry,1,C:/Nini/Capstone/AudioFilesAugmented/Actor_01/01-01-05-02-02-02-01.wav
72,male,fearful,1,C:/Nini/Capstone/AudioFilesAugmented/Actor_01/01-01-06-01-01-01-01-stretched.wav
73,male,fearful,1,C:/Nini/Capstone/AudioFilesAugmented/Actor_01/01-01-06-01-01-01-01.wav
74,male,fearful,1,C:/Nini/Capstone/AudioFilesAugmented/Actor_01/01-01-06-01-01-02-01-stretched.wav
75,male,fearful,1,C:/Nini/Capstone/AudioFilesAugmented/Actor_01/01-01-06-01-01-02-01.wav
76,male,fearful,1,C:/Nini/Capstone/AudioFilesAugmented/Actor_01/01-01-06-01-02-01-01-stretched.wav
77,male,fearful,1,C:/Nini/Capstone/AudioFilesAugmented/Actor_01/01-01-06-01-02-01-01.wav
78,male,fearful,1,C:/Nini/Capstone/AudioFilesAugmented/Actor_01/01-01-06-01-02-02-01-stretched.wav
79,male,fearful,1,C:/Nini/Capstone/AudioFilesAugmented/Actor_01/01-01-06-01-02-02-01.wav
80,male,fearful,1,C:/Nini/Capstone/AudioFilesAugmented/Actor_01/01-01-06-02-01-01-01-stretched.wav
81,male,fearful,1,C:/Nini/Capstone/AudioFilesAugmented/Actor_01/01-01-06-02-01-01-01.wav
82,male,fearful,1,C:/Nini/Capstone/AudioFilesAugmented/Actor_01/01-01-06-02-01-02-01-stretched.wav
83,male,fearful,1,C:/Nini/Capstone/AudioFilesAugmented/Actor_01/01-01-06-02-01-02-01.wav
84,male,fearful,1,C:/Nini/Capstone/AudioFilesAugmented/Actor_01/01-01-06-02-02-01-01-stretched.wav
85,male,fearful,1,C:/Nini/Capstone/AudioFilesAugmented/Actor_01/01-01-06-02-02-01-01.wav
86,male,fearful,1,C:/Nini/Capstone/AudioFilesAugmented/Actor_01/01-01-06-02-02-02-01-stretched.wav
87,male,fearful,1,C:/Nini/Capstone/AudioFilesAugmented/Actor_01/01-01-06-02-02-02-01.wav
88,male,disgust,1,C:/Nini/Capstone/AudioFilesAugmented/Actor_01/01-01-07-01-01-01-01-stretched.wav
89,male,disgust,1,C:/Nini/Capstone/AudioFilesAugmented/Actor_01/01-01-07-01-01-01-01.wav
90,male,disgust,1,C:/Nini/Capstone/AudioFilesAugmented/Actor_01/01-01-07-01-01-02-01-stretched.wav
91,male,disgust,1,C:/Nini/Capstone/AudioFilesAugmented/Actor_01/01-01-07-01-01-02-01.wav
92,male,disgust,1,C:/Nini/Capstone/AudioFilesAugmented/Actor_01/01-01-07-01-02-01-01-stretched.wav
93,male,disgust,1,C:/Nini/Capstone/AudioFilesAugmented/Actor_01/01-01-07-01-02-01-01.wav
94,male,disgust,1,C:/Nini/Capstone/AudioFilesAugmented/Actor_01/01-01-07-01-02-02-01-stretched.wav
95,male,disgust,1,C:/Nini/Capstone/AudioFilesAugmented/Actor_01/01-01-07-01-02-02-01.wav
96,male,disgust,1,C:/Nini/Capstone/AudioFilesAugmented/Actor_01/01-01-07-02-01-01-01-stretched.wav
97,male,disgust,1,C:/Nini/Capstone/AudioFilesAugmented/Actor_01/01-01-07-02-01-01-01.wav
98,male,disgust,1,C:/Nini/Capstone/AudioFilesAugmented/Actor_01/01-01-07-02-01-02-01-stretched.wav
99,male,disgust,1,C:/Nini/Capstone/AudioFilesAugmented/Actor_01/01-01-07-02-01-02-01.wav
100,male,disgust,1,C:/Nini/Capstone/AudioFilesAugmented/Actor_01/01-01-07-02-02-01-01-stretched.wav
101,male,disgust,1,C:/Nini/Capstone/AudioFilesAugmented/Actor_01/01-01-07-02-02-01-01.wav
102,male,disgust,1,C:/Nini/Capstone/AudioFilesAugmented/Actor_01/01-01-07-02-02-02-01-stretched.wav
103,male,disgust,1,C:/Nini/Capstone/AudioFilesAugmented/Actor_01/01-01-07-02-02-02-01.wav
104,male,surprised,1,C:/Nini/Capstone/AudioFilesAugmented/Actor_01/01-01-08-01-01-01-01-stretched.wav
105,male,surprised,1,C:/Nini/Capstone/AudioFilesAugmented/Actor_01/01-01-08-01-01-01-01.wav
106,male,surprised,1,C:/Nini/Capstone/AudioFilesAugmented/Actor_01/01-01-08-01-01-02-01-stretched.wav
107,male,surprised,1,C:/Nini/Capstone/AudioFilesAugmented/Actor_01/01-01-08-01-01-02-01.wav
108,male,surprised,1,C:/Nini/Capstone/AudioFilesAugmented/Actor_01/01-01-08-01-02-01-01-stretched.wav
109,male,surprised,1,C:/Nini/Capstone/AudioFilesAugmented/Actor_01/01-01-08-01-02-01-01.wav
110,male,surprised,1,C:/Nini/Capstone/AudioFilesAugmented/Actor_01/01-01-08-01-02-02-01-stretched.wav
111,male,surprised,1,C:/Nini/Capstone/AudioFilesAugmented/Actor_01/01-01-08-01-02-02-01.wav
112,male,surprised,1,C:/Nini/Capstone/AudioFilesAugmented/Actor_01/01-01-08-02-01-01-01-stretched.wav
113,male,surprised,1,C:/Nini/Capstone/AudioFilesAugmented/Actor_01/01-01-08-02-01-01-01.wav
114,male,surprised,1,C:/Nini/Capstone/AudioFilesAugmented/Actor_01/01-01-08-02-01-02-01-stretched.wav
115,male,surprised,1,C:/Nini/Capstone/AudioFilesAugmented/Actor_01/01-01-08-02-01-02-01.wav
116,male,surprised,1,C:/Nini/Capstone/AudioFilesAugmented/Actor_01/01-01-08-02-02-01-01-stretched.wav
117,male,surprised,1,C:/Nini/Capstone/AudioFilesAugmented/Actor_01/01-01-08-02-02-01-01.wav
118,male,surprised,1,C:/Nini/Capstone/AudioFilesAugmented/Actor_01/01-01-08-02-02-02-01-stretched.wav
119,male,surprised,1,C:/Nini/Capstone/AudioFilesAugmented/Actor_01/01-01-08-02-02-02-01.wav
120,female,neutral,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-01-01-01-01-02-stretched.wav
121,female,neutral,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-01-01-01-01-02.wav
122,female,neutral,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-01-01-01-02-02-stretched.wav
123,female,neutral,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-01-01-01-02-02.wav
124,female,neutral,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-01-01-02-01-02-stretched.wav
125,female,neutral,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-01-01-02-01-02.wav
126,female,neutral,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-01-01-02-02-02-stretched.wav
127,female,neutral,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-01-01-02-02-02.wav
128,female,calm,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-02-01-01-01-02-stretched.wav
129,female,calm,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-02-01-01-01-02.wav
130,female,calm,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-02-01-01-02-02-stretched.wav
131,female,calm,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-02-01-01-02-02.wav
132,female,calm,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-02-01-02-01-02-stretched.wav
133,female,calm,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-02-01-02-01-02.wav
134,female,calm,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-02-01-02-02-02-stretched.wav
135,female,calm,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-02-01-02-02-02.wav
136,female,calm,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-02-02-01-01-02-stretched.wav
137,female,calm,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-02-02-01-01-02.wav
138,female,calm,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-02-02-01-02-02-stretched.wav
139,female,calm,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-02-02-01-02-02.wav
140,female,calm,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-02-02-02-01-02-stretched.wav
141,female,calm,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-02-02-02-01-02.wav
142,female,calm,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-02-02-02-02-02-stretched.wav
143,female,calm,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-02-02-02-02-02.wav
144,female,happy,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-03-01-01-01-02-stretched.wav
145,female,happy,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-03-01-01-01-02.wav
146,female,happy,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-03-01-01-02-02-stretched.wav
147,female,happy,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-03-01-01-02-02.wav
148,female,happy,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-03-01-02-01-02-stretched.wav
149,female,happy,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-03-01-02-01-02.wav
150,female,happy,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-03-01-02-02-02-stretched.wav
151,female,happy,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-03-01-02-02-02.wav
152,female,happy,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-03-02-01-01-02-stretched.wav
153,female,happy,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-03-02-01-01-02.wav
154,female,happy,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-03-02-01-02-02-stretched.wav
155,female,happy,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-03-02-01-02-02.wav
156,female,happy,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-03-02-02-01-02-stretched.wav
157,female,happy,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-03-02-02-01-02.wav
158,female,happy,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-03-02-02-02-02-stretched.wav
159,female,happy,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-03-02-02-02-02.wav
160,female,sad,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-04-01-01-01-02-stretched.wav
161,female,sad,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-04-01-01-01-02.wav
162,female,sad,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-04-01-01-02-02-stretched.wav
163,female,sad,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-04-01-01-02-02.wav
164,female,sad,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-04-01-02-01-02-stretched.wav
165,female,sad,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-04-01-02-01-02.wav
166,female,sad,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-04-01-02-02-02-stretched.wav
167,female,sad,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-04-01-02-02-02.wav
168,female,sad,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-04-02-01-01-02-stretched.wav
169,female,sad,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-04-02-01-01-02.wav
170,female,sad,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-04-02-01-02-02-stretched.wav
171,female,sad,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-04-02-01-02-02.wav
172,female,sad,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-04-02-02-01-02-stretched.wav
173,female,sad,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-04-02-02-01-02.wav
174,female,sad,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-04-02-02-02-02-stretched.wav
175,female,sad,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-04-02-02-02-02.wav
176,female,angry,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-05-01-01-01-02-stretched.wav
177,female,angry,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-05-01-01-01-02.wav
178,female,angry,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-05-01-01-02-02-stretched.wav
179,female,angry,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-05-01-01-02-02.wav
180,female,angry,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-05-01-02-01-02-stretched.wav
181,female,angry,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-05-01-02-01-02.wav
182,female,angry,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-05-01-02-02-02-stretched.wav
183,female,angry,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-05-01-02-02-02.wav
184,female,angry,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-05-02-01-01-02-stretched.wav
185,female,angry,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-05-02-01-01-02.wav
186,female,angry,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-05-02-01-02-02-stretched.wav
187,female,angry,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-05-02-01-02-02.wav
188,female,angry,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-05-02-02-01-02-stretched.wav
189,female,angry,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-05-02-02-01-02.wav
190,female,angry,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-05-02-02-02-02-stretched.wav
191,female,angry,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-05-02-02-02-02.wav
192,female,fearful,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-06-01-01-01-02-stretched.wav
193,female,fearful,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-06-01-01-01-02.wav
194,female,fearful,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-06-01-01-02-02-stretched.wav
195,female,fearful,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-06-01-01-02-02.wav
196,female,fearful,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-06-01-02-01-02-stretched.wav
197,female,fearful,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-06-01-02-01-02.wav
198,female,fearful,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-06-01-02-02-02-stretched.wav
199,female,fearful,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-06-01-02-02-02.wav
200,female,fearful,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-06-02-01-01-02-stretched.wav
201,female,fearful,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-06-02-01-01-02.wav
202,female,fearful,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-06-02-01-02-02-stretched.wav
203,female,fearful,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-06-02-01-02-02.wav
204,female,fearful,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-06-02-02-01-02-stretched.wav
205,female,fearful,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-06-02-02-01-02.wav
206,female,fearful,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-06-02-02-02-02-stretched.wav
207,female,fearful,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-06-02-02-02-02.wav
208,female,disgust,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-07-01-01-01-02-stretched.wav
209,female,disgust,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-07-01-01-01-02.wav
210,female,disgust,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-07-01-01-02-02-stretched.wav
211,female,disgust,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-07-01-01-02-02.wav
212,female,disgust,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-07-01-02-01-02-stretched.wav
213,female,disgust,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-07-01-02-01-02.wav
214,female,disgust,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-07-01-02-02-02-stretched.wav
215,female,disgust,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-07-01-02-02-02.wav
216,female,disgust,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-07-02-01-01-02-stretched.wav
217,female,disgust,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-07-02-01-01-02.wav
218,female,disgust,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-07-02-01-02-02-stretched.wav
219,female,disgust,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-07-02-01-02-02.wav
220,female,disgust,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-07-02-02-01-02-stretched.wav
221,female,disgust,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-07-02-02-01-02.wav
222,female,disgust,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-07-02-02-02-02-stretched.wav
223,female,disgust,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-07-02-02-02-02.wav
224,female,surprised,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-08-01-01-01-02-stretched.wav
225,female,surprised,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-08-01-01-01-02.wav
226,female,surprised,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-08-01-01-02-02-stretched.wav
227,female,surprised,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-08-01-01-02-02.wav
228,female,surprised,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-08-01-02-01-02-stretched.wav
229,female,surprised,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-08-01-02-01-02.wav
230,female,surprised,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-08-01-02-02-02-stretched.wav
231,female,surprised,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-08-01-02-02-02.wav
232,female,surprised,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-08-02-01-01-02-stretched.wav
233,female,surprised,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-08-02-01-01-02.wav
234,female,surprised,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-08-02-01-02-02-stretched.wav
235,female,surprised,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-08-02-01-02-02.wav
236,female,surprised,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-08-02-02-01-02-stretched.wav
237,female,surprised,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-08-02-02-01-02.wav
238,female,surprised,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-08-02-02-02-02-stretched.wav
239,female,surprised,2,C:/Nini/Capstone/AudioFilesAugmented/Actor_02/01-01-08-02-02-02-02.wav
240,male,neutral,3,C:/Nini/Capstone/AudioFilesAugmented/Actor_03/01-01-01-01-01-01-03-stretched.wav
241,male,neutral,3,C:/Nini/Capstone/AudioFilesAugmented/Actor_03/01-01-01-01-01-01-03.wav
