,Gender,Emotion,Actor_ID,Path,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
933,female,disgust,8,C:/Nini/Capstone/AudioFilesAugmented/Actor_08/01-01-07-01-02-01-08.wav,-41.882748,-43.47559,-53.096233,-54.2359,-56.389977,-49.668755,-39.527218,-32.918324,-32.532642,-35.724655,-41.301033,-44.402447,-45.212234,-44.038284,-40.512493,-37.925053,-37.488464,-37.53838,-40.821487,-43.215824,-44.08522,-45.29158,-44.47862,-43.40083,-43.35003,-42.88179,-44.214,-45.688564,-45.969456,-48.50995,-50.011574,-49.902615,-49.48038,-50.223465,-50.19204,-49.907288,-50.84886,-53.50154,-55.671276,-53.996666,-50.153896,-50.551056,-52.558598,-51.082664,-53.637966,-54.990555,-54.949806,-53.764164,-52.816532,-52.91344,-53.69473,-53.97247,-54.341396,-52.530746,-52.95885,-53.42284,-53.305332,-52.55806,-52.485332,-51.444008,-51.47105,-51.74871,-53.04171,-54.23518,-52.59717,-53.08375,-53.58634,-54.00418,-53.733078,-53.245075,-54.655746,-55.78217,-56.434288,-55.654945,-56.989597,-57.775974,-58.103848,-58.57811,-58.955887,-58.773792,-58.69454,-58.42844,-59.20429,-58.504894,-57.101074,-58.284367,-56.90471,-57.25945,-57.61279,-57.030777,-57.799873,-57.6925,-57.334175,-57.153015,-57.59707,-57.558826,-57.59707,-57.470097,-57.11704,-57.051853,-56.838863,-55.930626,-57.42088,-58.33572,-58.900364,-59.542553,-60.136772,-59.93363,-59.842175,-60.36429,-61.47256,-62.298473,-62.03739,-61.766644,-61.062054,-61.020504,-61.23857,-61.488968,-62.663433,-62.219185,-61.803032,-61.66669,-61.51083,-61.642605,-61.21726,-61.121727,-62.669853,-68.362526
934,female,disgust,8,C:/Nini/Capstone/AudioFilesAugmented/Actor_08/01-01-07-01-02-02-08-stretched.wav,-46.430878,-47.846756,-57.590187,-57.353928,-54.90549,-49.490696,-40.601322,-33.22661,-33.80844,-37.626102,-45.15217,-47.70367,-47.706303,-46.26002,-42.905376,-40.14595,-39.544422,-40.612976,-41.76984,-44.889206,-45.776608,-47.20012,-45.94487,-43.99766,-44.68839,-44.23126,-45.998768,-49.401623,-50.21757,-51.65394,-52.785816,-51.853058,-50.47714,-50.9603,-51.619007,-52.08994,-54.51911,-57.953857,-57.50775,-55.779453,-54.57613,-55.024555,-56.655,-55.238262,-54.380257,-55.39699,-55.834156,-55.623867,-55.150806,-55.1377,-55.13159,-56.16294,-56.509956,-54.582405,-54.893524,-54.475357,-55.011677,-54.939644,-53.136387,-53.15431,-54.58146,-53.140755,-54.189526,-55.51837,-55.419567,-55.64262,-55.232407,-55.23159,-55.446205,-55.75184,-56.45752,-56.55275,-56.814198,-57.91673,-59.64848,-59.22244,-59.56002,-60.607815,-59.72306,-59.17618,-59.039665,-57.86439,-58.984665,-58.58407,-56.82086,-57.892075,-57.19056,-56.67993,-58.54633,-58.388687,-57.6835,-58.961082,-58.62293,-59.148758,-59.412636,-59.552624,-58.740704,-58.759052,-58.298943,-58.116524,-57.930218,-58.255943,-60.154976,-61.021732,-60.987667,-60.944798,-60.929203,-61.583153,-61.30452,-61.415287,-62.29515,-62.146713,-63.112247,-64.07477,-65.68511,-65.999794,-65.60305,-64.68594,-65.281975,-65.06029,-63.360653,-63.37477,-63.065575,-63.521652,-63.850437,-62.95371,-65.41833,-71.1311
935,female,disgust,8,C:/Nini/Capstone/AudioFilesAugmented/Actor_08/01-01-07-01-02-02-08.wav,-41.586933,-43.016922,-53.270245,-54.642567,-56.756493,-50.446056,-40.946636,-35.457623,-37.272285,-40.352627,-46.32567,-48.84692,-49.073296,-47.599724,-43.879612,-41.439434,-40.866405,-41.93201,-43.273544,-45.359592,-46.780544,-48.81623,-47.180008,-46.217655,-46.345745,-45.615295,-47.108402,-49.544537,-50.401516,-52.223793,-53.446434,-52.292046,-51.4999,-52.127987,-52.69018,-52.927624,-54.389202,-57.660213,-57.11503,-55.60699,-54.31732,-54.938248,-55.806335,-54.942944,-55.28773,-55.78527,-55.64184,-55.240654,-55.08436,-55.090343,-55.376953,-56.17475,-56.24184,-54.449135,-54.64765,-54.42097,-55.03373,-54.843834,-53.902966,-54.31211,-55.461384,-54.500645,-54.929462,-56.09458,-55.84379,-56.198532,-55.632866,-55.74386,-56.328884,-56.83893,-57.538574,-57.29603,-57.81905,-58.777966,-59.925594,-59.486744,-59.585396,-60.925983,-59.65516,-59.32258,-59.11519,-58.190014,-59.54173,-59.173325,-57.599033,-58.51402,-57.906433,-57.151752,-58.81593,-58.65299,-58.42673,-59.385124,-59.198833,-59.62698,-59.74619,-59.68853,-59.217304,-59.24223,-58.907528,-59.077763,-58.721878,-59.124157,-60.51328,-61.453445,-61.11631,-61.096897,-61.09167,-61.710804,-61.414692,-61.50253,-61.958385,-62.06567,-62.94372,-63.849792,-65.1852,-65.30675,-64.86675,-64.13005,-64.73741,-64.2343,-63.21627,-63.346504,-63.034225,-63.237694,-63.374516,-63.0348,-64.98411,-69.91643
936,female,disgust,8,C:/Nini/Capstone/AudioFilesAugmented/Actor_08/01-01-07-02-01-01-08-stretched.wav,-39.76178,-46.36763,-52.670727,-52.599964,-53.147114,-49.072865,-44.081055,-38.996456,-32.458725,-33.18232,-38.496098,-43.785282,-44.698914,-44.965572,-43.955223,-40.294846,-38.15107,-38.571587,-38.604675,-39.750168,-40.347828,-42.099342,-41.47195,-41.022667,-40.908867,-41.909977,-42.488667,-42.540752,-41.290188,-43.14944,-48.042927,-47.266613,-46.775936,-47.935665,-48.621037,-48.12925,-50.778538,-54.707825,-54.011463,-52.772057,-50.850628,-50.063076,-50.40089,-50.62081,-50.07664,-52.6524,-51.205692,-51.14031,-49.97405,-48.462116,-48.619858,-48.950874,-49.659412,-48.52436,-48.285282,-50.44045,-50.106216,-49.508316,-50.243813,-48.111397,-47.630127,-47.727512,-48.05331,-48.199913,-48.788918,-47.440224,-46.96428,-47.740322,-48.00144,-48.029613,-48.0035,-48.044006,-49.607834,-50.548866,-50.99835,-50.04781,-50.702705,-51.610264,-52.80598,-51.825897,-51.105515,-51.550144,-50.990032,-50.460453,-50.360844,-50.676414,-50.017075,-50.558105,-51.236534,-50.418877,-50.355076,-49.660397,-50.258297,-50.469242,-49.584217,-49.63247,-48.36923,-49.034824,-48.797756,-49.79232,-48.93474,-48.982094,-48.271236,-48.924034,-49.645073,-50.03425,-50.77918,-51.703068,-53.275803,-55.07064,-55.96157,-56.00478,-56.840343,-56.64478,-55.786552,-55.968525,-57.1415,-57.66185,-57.801746,-57.08716,-56.822678,-56.77815,-56.808376,-57.288555,-57.49114,-57.841267,-59.908314,-65.70444
937,female,disgust,8,C:/Nini/Capstone/AudioFilesAugmented/Actor_08/01-01-07-02-01-01-08.wav,-35.88088,-41.85316,-49.782913,-51.424286,-52.370754,-45.92747,-37.80182,-33.63871,-32.395134,-33.76261,-37.545635,-41.52877,-41.55061,-40.67047,-39.200283,-36.870026,-35.436024,-35.989815,-36.309525,-37.125965,-37.256157,-38.133247,-37.823807,-38.330917,-39.10929,-39.75072,-39.767525,-40.05217,-38.30561,-40.437866,-45.077408,-44.757492,-44.496727,-45.344707,-46.145527,-45.22998,-47.252834,-51.17887,-51.25366,-50.46117,-48.41024,-47.612854,-47.65944,-48.122345,-47.399727,-48.94258,-47.30927,-47.746944,-47.523197,-46.20501,-46.04573,-46.56985,-46.744545,-46.06877,-45.655117,-47.79708,-47.180798,-46.016884,-47.69893,-46.210506,-45.91907,-45.63297,-46.04774,-46.4559,-46.24295,-45.029858,-44.61956,-45.81945,-46.31465,-46.741337,-46.74299,-47.494198,-49.374798,-50.019577,-50.841263,-50.47856,-51.033092,-51.62645,-52.581905,-52.185806,-51.531048,-51.91836,-51.711998,-50.622128,-50.406174,-50.69605,-50.49526,-51.009907,-51.379982,-50.879627,-51.130272,-50.112568,-50.480732,-50.616753,-49.996494,-50.134785,-49.51265,-50.134953,-49.748215,-50.51261,-49.860455,-50.0957,-49.319016,-50.005184,-50.497807,-50.80987,-51.078896,-52.482693,-53.926388,-55.101536,-55.637733,-56.00773,-56.92547,-56.78668,-56.223103,-56.064266,-56.8978,-57.57512,-57.665844,-57.212,-56.80963,-56.788242,-56.929783,-57.498566,-57.598305,-57.789238,-59.454002,-64.67797
938,female,disgust,8,C:/Nini/Capstone/AudioFilesAugmented/Actor_08/01-01-07-02-01-02-08-stretched.wav,-44.63459,-48.851845,-56.793022,-56.479134,-55.67789,-50.050663,-40.640003,-37.803963,-36.836006,-37.240948,-42.102493,-44.36667,-45.292377,-44.837536,-43.23045,-43.119453,-42.959023,-42.941746,-41.356052,-39.578953,-39.717674,-41.297253,-41.668556,-42.388214,-43.592354,-44.247673,-44.116287,-44.574768,-42.27589,-41.805508,-45.24204,-48.09508,-47.113693,-47.332127,-49.69347,-47.65935,-48.705322,-53.202763,-52.95742,-50.98246,-51.73696,-51.991264,-51.99252,-52.38655,-51.913773,-53.16369,-52.907387,-52.77314,-53.089336,-52.7168,-51.559483,-51.74298,-53.676914,-53.87543,-51.305176,-52.233673,-53.563847,-53.300224,-53.59076,-51.624996,-52.93526,-54.19784,-51.729176,-50.51969,-51.093884,-51.73693,-51.200817,-51.289196,-51.140785,-52.564785,-53.50737,-52.74487,-53.499107,-52.969227,-52.662163,-53.88456,-54.1414,-52.1955,-52.228027,-53.356182,-53.722054,-52.560886,-53.730602,-53.980385,-53.093143,-53.534912,-53.600037,-55.172592,-55.025078,-55.535187,-55.656006,-56.045322,-56.272034,-58.044277,-57.27844,-57.454163,-57.649845,-58.42827,-58.032024,-57.269478,-57.204227,-57.35859,-58.513016,-58.805912,-57.91643,-57.74989,-57.697773,-59.47223,-59.666145,-60.531685,-62.03433,-62.40932,-63.654823,-64.56092,-65.23563,-65.35792,-64.36065,-63.8804,-62.829384,-61.457638,-62.541298,-63.44283,-63.661983,-63.807865,-64.366295,-64.41314,-66.25183,-71.48998
939,female,disgust,8,C:/Nini/Capstone/AudioFilesAugmented/Actor_08/01-01-07-02-01-02-08.wav,-39.848877,-44.54103,-53.3365,-54.910603,-56.87996,-49.725674,-38.95313,-36.291306,-35.35905,-35.42974,-40.264606,-42.769638,-43.41166,-43.002975,-41.645363,-40.377567,-40.46327,-42.11227,-41.785168,-39.455685,-39.44485,-41.735752,-41.640945,-41.80422,-42.0465,-43.091053,-43.92568,-44.099133,-42.18237,-42.042824,-44.669636,-47.31452,-46.940247,-48.414524,-50.10479,-47.559666,-48.706142,-52.16641,-51.922565,-50.329147,-50.681713,-51.16477,-51.65911,-51.736683,-51.786533,-52.418064,-52.512928,-52.368767,-53.009937,-52.8999,-51.930458,-51.99673,-53.637886,-53.51202,-51.262913,-52.216663,-53.715946,-52.95196,-53.31524,-51.772514,-53.269516,-54.0442,-52.35063,-50.921806,-51.54676,-52.11643,-51.963867,-51.52743,-51.07024,-52.77665,-53.548244,-52.766804,-53.51021,-53.63306,-52.9406,-53.85722,-54.36174,-52.518772,-53.064156,-53.774487,-53.843452,-53.63566,-54.70824,-54.77798,-53.993725,-54.612064,-54.608154,-55.806377,-56.061634,-56.401714,-56.48507,-56.742207,-56.534912,-58.158676,-57.536415,-57.763157,-57.382954,-58.11726,-57.702362,-57.167294,-56.97768,-57.571938,-58.210537,-58.948204,-58.179302,-57.877586,-57.57815,-59.037945,-59.181396,-59.99177,-61.40991,-61.961483,-63.16679,-63.703594,-64.359566,-64.33284,-63.626534,-63.30762,-62.75694,-61.685593,-62.353397,-62.76663,-62.979378,-63.167763,-63.67948,-63.8467,-65.31842,-70.27671
940,female,disgust,8,C:/Nini/Capstone/AudioFilesAugmented/Actor_08/01-01-07-02-02-01-08-stretched.wav,-46.79929,-49.897587,-55.57003,-56.12869,-54.256416,-48.077225,-37.4047,-31.046846,-30.693546,-33.10876,-40.605766,-42.047295,-42.65404,-40.866352,-36.95783,-36.17689,-33.30609,-34.126328,-37.079056,-40.407166,-42.63896,-43.753185,-43.151314,-43.891068,-44.025593,-40.89427,-40.293076,-42.390087,-44.198284,-46.03389,-50.04387,-50.29206,-50.234932,-50.042206,-48.29297,-47.54186,-50.022102,-54.56806,-54.979218,-53.778522,-53.97353,-53.031376,-51.776836,-50.471977,-49.988064,-50.774857,-51.908638,-53.19323,-55.187843,-52.903164,-50.245678,-50.72543,-52.273006,-54.009205,-52.948647,-54.79848,-54.6036,-53.272717,-53.86018,-52.47169,-54.17779,-52.686394,-50.998337,-51.298996,-52.929386,-52.9453,-52.772953,-52.491135,-53.00674,-53.924892,-53.812927,-52.763073,-53.6703,-54.035007,-53.629845,-54.542885,-55.460617,-54.76741,-55.702003,-54.532944,-53.453575,-54.912186,-54.7925,-54.220963,-56.16698,-55.14757,-55.839855,-56.95208,-58.134087,-57.89083,-59.406532,-57.184063,-57.31889,-58.099007,-56.54412,-57.417217,-56.71448,-56.843754,-55.808697,-55.244358,-55.16938,-54.90454,-55.17336,-55.393974,-55.631706,-55.6811,-56.076443,-56.499126,-58.618916,-59.970444,-60.567554,-62.426872,-62.990566,-62.97194,-61.974686,-61.813587,-61.665768,-62.736797,-62.02706,-61.86782,-61.922726,-61.75168,-61.79712,-61.74546,-61.88992,-62.119797,-63.648922,-68.85404
941,female,disgust,8,C:/Nini/Capstone/AudioFilesAugmented/Actor_08/01-01-07-02-02-01-08.wav,-43.346416,-46.36638,-53.478348,-56.21706,-57.098938,-49.475468,-38.091484,-34.837154,-35.430046,-37.320927,-43.761486,-45.200542,-44.927723,-43.283936,-39.84711,-38.641403,-36.74263,-37.884014,-40.256966,-42.462757,-43.915947,-46.018883,-45.21707,-45.889515,-45.69154,-43.3458,-43.088326,-44.60663,-46.26235,-47.535175,-51.10208,-51.51042,-51.157238,-51.477455,-50.210167,-48.891388,-50.71739,-54.484333,-55.739246,-54.850574,-54.94642,-54.038677,-52.364353,-51.336853,-51.654026,-52.717743,-53.566387,-54.235622,-55.55585,-53.23508,-51.267567,-51.544754,-53.37866,-54.7588,-53.87641,-55.344067,-55.215508,-54.39504,-54.93198,-53.56819,-55.068172,-54.28856,-52.90104,-52.797577,-54.239895,-54.111443,-53.79168,-53.618465,-54.324875,-54.811882,-54.862118,-54.439068,-54.867832,-54.96107,-54.45705,-55.390366,-56.236553,-55.494835,-56.61786,-55.623215,-54.699833,-55.798817,-55.959858,-55.280666,-56.90007,-56.232193,-56.90131,-57.782543,-58.956158,-58.567413,-59.82174,-57.95776,-58.370136,-58.785633,-57.40547,-58.22165,-57.28818,-57.386314,-56.74739,-56.42047,-56.367283,-55.968697,-56.3755,-56.769527,-56.821873,-56.743607,-57.025295,-57.3971,-59.040466,-60.21877,-60.976658,-62.338505,-63.00026,-62.849953,-62.22245,-61.837746,-61.62298,-62.67093,-62.42319,-62.28126,-62.321716,-62.079765,-62.19093,-62.14973,-62.131165,-62.188766,-63.356808,-68.29311
942,female,disgust,8,C:/Nini/Capstone/AudioFilesAugmented/Actor_08/01-01-07-02-02-02-08-stretched.wav,-45.33825,-48.80009,-54.035633,-57.54574,-55.07231,-48.203125,-39.224785,-33.01646,-30.053026,-30.445738,-37.954506,-43.2686,-44.549816,-43.123928,-40.183907,-37.183468,-34.985367,-35.080814,-36.551704,-38.139927,-39.08071,-40.977604,-42.648815,-42.656063,-42.96921,-41.73291,-41.416054,-41.799282,-41.357857,-41.70907,-45.773426,-47.05465,-47.224983,-47.567497,-45.974434,-44.647472,-46.837383,-53.068306,-53.173943,-51.557846,-51.71029,-52.461884,-52.986576,-53.012856,-51.41474,-52.640644,-53.63869,-52.350143,-50.889046,-49.947414,-50.05812,-51.315426,-53.4919,-54.140957,-53.023727,-54.102108,-53.20605,-51.36838,-52.112625,-51.91844,-52.522514,-52.1085,-50.779392,-50.85547,-51.858868,-53.144062,-51.7466,-51.907207,-51.37845,-50.277298,-50.97722,-50.785416,-50.56205,-50.27149,-51.00997,-50.62879,-49.8754,-50.469746,-52.6367,-52.26213,-52.963943,-52.798553,-53.13779,-52.560932,-52.834,-53.387596,-55.46809,-55.659824,-55.272285,-54.314983,-54.71487,-55.14704,-55.446537,-54.79119,-54.74923,-54.47912,-54.063965,-54.123375,-53.802113,-53.331573,-52.663673,-52.730392,-52.11581,-52.138344,-53.113983,-54.06477,-54.63927,-55.735836,-56.22213,-58.414608,-59.33743,-58.77291,-59.21392,-60.329853,-61.220776,-59.88502,-59.742714,-60.15624,-59.759567,-59.25802,-59.498623,-59.27736,-58.490547,-58.740837,-58.522163,-58.910656,-60.487762,-66.04129
943,female,disgust,8,C:/Nini/Capstone/AudioFilesAugmented/Actor_08/01-01-07-02-02-02-08.wav,-41.669456,-44.88669,-50.454445,-55.598545,-56.50151,-50.033993,-39.253307,-34.844997,-32.858482,-32.86089,-39.3717,-43.597958,-45.576168,-44.40572,-41.421032,-38.401386,-36.637264,-37.01443,-38.829933,-39.41265,-40.363556,-41.940388,-43.09629,-43.63574,-43.108524,-42.194748,-42.00824,-42.621292,-42.169754,-42.89215,-45.82201,-46.489704,-47.041477,-47.52192,-46.419895,-44.90095,-46.564796,-51.876423,-52.31488,-51.456173,-51.230595,-51.442497,-52.19819,-51.63289,-51.062645,-51.53079,-52.172188,-51.528294,-50.341682,-49.230644,-48.87346,-50.523808,-52.285397,-52.554443,-51.779408,-52.808193,-51.794273,-50.361984,-51.326633,-50.75003,-51.539978,-51.575455,-50.832344,-50.709988,-51.32079,-52.24918,-51.849693,-51.667046,-50.94032,-50.384655,-51.251087,-51.074905,-51.172134,-50.91612,-51.184444,-51.132065,-50.376305,-50.893845,-52.80793,-52.55869,-52.72009,-52.561756,-52.829544,-52.5377,-53.14614,-53.547077,-54.98443,-54.65077,-54.717186,-54.30743,-54.37388,-54.65385,-54.854965,-54.37498,-54.739403,-54.354717,-54.111256,-53.89387,-53.55736,-53.51256,-53.087227,-52.938576,-52.54122,-52.435272,-53.186134,-53.945053,-54.507557,-55.20169,-55.604076,-57.105824,-58.27242,-57.567265,-58.12367,-59.045635,-59.48124,-58.496872,-58.593086,-59.02219,-58.720734,-58.27917,-58.42654,-58.02525,-57.383457,-57.59928,-57.489464,-57.62467,-59.04845,-63.500458
944,female,surprised,8,C:/Nini/Capstone/AudioFilesAugmented/Actor_08/01-01-08-01-01-01-08-stretched.wav,-38.219624,-44.502502,-50.912148,-52.180195,-54.82221,-50.290417,-43.8184,-41.438408,-37.8314,-36.144436,-35.548027,-37.39834,-40.27034,-40.921936,-40.819134,-42.480736,-42.458096,-43.27322,-43.545647,-43.90948,-42.67753,-43.02974,-42.383404,-42.172825,-42.787655,-43.01111,-44.180576,-45.535404,-44.62626,-45.130947,-46.76837,-47.419865,-47.961582,-48.221096,-47.138504,-45.641315,-47.6876,-51.82864,-51.95864,-50.59514,-47.18121,-47.058765,-48.985638,-48.81558,-49.091034,-50.938446,-49.53063,-49.655144,-49.425564,-48.191807,-48.31825,-48.78244,-49.906277,-50.324738,-50.629623,-49.47513,-48.921917,-48.7857,-47.654644,-45.814926,-46.197678,-46.177204,-46.79413,-47.525063,-47.635098,-47.66266,-47.81759,-48.220837,-47.941994,-48.021626,-48.129898,-48.40463,-51.1681,-51.244274,-51.12669,-52.329327,-53.34001,-54.821045,-55.422836,-54.811275,-53.396034,-53.24759,-54.509808,-54.429626,-52.75049,-52.63818,-52.06519,-51.77335,-51.283615,-51.33041,-51.160934,-51.48248,-51.566784,-51.10701,-50.41297,-49.9967,-51.085094,-51.753357,-51.24571,-51.88381,-51.835175,-52.49355,-52.782986,-54.240192,-53.78893,-53.628757,-53.49964,-54.068527,-54.016933,-54.902603,-55.39259,-56.614418,-57.278633,-57.771317,-58.209957,-58.787693,-59.475784,-59.14285,-59.367043,-59.669796,-59.650352,-58.974567,-59.831085,-60.401314,-60.476215,-61.470615,-63.69047,-68.25851
945,female,surprised,8,C:/Nini/Capstone/AudioFilesAugmented/Actor_08/01-01-08-01-01-01-08.wav,-35.631775,-40.38333,-47.801926,-50.21505,-54.2179,-50.035053,-44.498894,-41.961926,-38.97094,-37.61133,-38.207706,-39.360146,-41.46656,-42.039654,-40.6591,-41.304756,-41.173313,-41.54193,-42.336033,-43.18566,-42.905277,-43.78412,-42.746395,-43.192802,-44.305805,-43.946465,-44.882988,-46.179173,-44.946377,-45.371506,-46.87367,-47.44731,-48.739708,-48.78577,-47.590305,-46.271797,-48.033203,-51.721592,-52.064034,-50.807503,-47.713905,-47.81461,-49.15578,-48.943478,-50.00826,-50.945385,-49.740368,-49.861683,-48.99319,-48.217907,-48.891735,-49.20327,-50.360092,-50.252804,-50.230408,-50.004684,-49.202137,-48.54778,-46.94057,-45.372147,-45.774014,-45.396885,-46.160706,-47.33035,-47.662815,-47.70749,-48.08126,-48.23534,-48.518326,-48.635536,-48.842556,-49.066914,-51.3038,-51.85011,-52.199753,-53.17442,-54.202843,-55.331326,-55.77766,-55.24015,-54.53631,-54.193455,-55.03984,-55.365784,-53.6366,-53.881794,-53.065678,-52.451454,-52.30942,-52.16602,-51.95795,-51.984272,-52.563904,-51.65657,-51.25137,-51.000298,-51.949432,-52.738758,-52.387978,-53.006695,-53.019615,-53.741314,-54.14435,-54.716637,-54.48561,-54.527138,-54.406986,-54.79247,-54.807224,-55.372154,-56.066998,-57.06998,-57.408634,-57.91959,-58.35416,-58.98279,-59.477745,-59.060173,-59.33805,-59.42383,-59.35924,-58.736324,-59.341278,-60.01061,-60.31585,-60.993786,-62.825466,-66.80207
946,female,surprised,8,C:/Nini/Capstone/AudioFilesAugmented/Actor_08/01-01-08-01-01-02-08-stretched.wav,-43.896008,-46.440174,-53.986233,-52.731247,-53.74708,-51.102764,-45.676308,-41.07913,-35.600403,-34.58464,-35.239822,-37.0293,-38.300526,-37.845066,-37.932312,-39.079376,-38.83729,-39.575916,-40.13982,-39.07042,-39.112873,-41.146812,-40.70285,-41.815613,-40.92756,-38.898376,-40.66728,-42.056267,-41.223736,-44.07258,-45.671204,-46.22089,-46.70439,-45.427807,-43.55395,-43.230225,-44.895794,-47.17999,-47.62503,-46.900955,-44.753506,-45.054283,-45.03234,-43.229908,-44.78844,-47.360798,-47.55448,-47.627586,-47.812855,-46.44149,-45.47092,-46.654682,-47.488667,-46.985275,-46.791603,-48.04583,-46.209877,-45.858932,-45.17423,-45.15217,-45.06254,-44.07445,-44.248344,-44.387867,-44.98205,-45.158653,-46.762493,-46.45442,-46.605007,-46.6556,-46.923473,-47.51721,-50.123386,-51.805107,-52.394413,-52.7341,-53.0788,-53.482418,-53.192398,-52.89891,-52.75885,-52.269413,-52.312115,-52.339783,-51.82384,-51.016575,-48.96843,-49.510242,-49.46171,-49.949142,-50.405376,-50.526882,-51.061184,-49.888847,-50.7126,-50.306557,-49.999554,-50.52528,-50.032845,-51.4446,-51.264935,-50.80591,-51.147835,-52.08238,-51.351933,-52.124775,-52.18053,-52.33147,-52.624123,-54.066036,-55.421932,-55.707165,-56.83694,-57.543983,-58.143124,-58.52862,-58.226753,-58.742134,-59.05391,-58.228573,-59.57005,-59.661636,-60.62341,-60.320747,-61.037872,-61.502316,-63.481297,-68.087456
947,female,surprised,8,C:/Nini/Capstone/AudioFilesAugmented/Actor_08/01-01-08-01-01-02-08.wav,-40.602966,-43.047955,-51.376934,-51.14199,-53.248722,-49.942825,-45.10518,-42.138332,-36.591785,-36.2086,-37.512405,-38.869812,-39.6364,-38.635952,-37.711754,-38.425564,-38.29724,-39.775845,-41.061893,-40.403896,-40.8522,-42.666004,-42.383144,-43.090347,-42.55645,-41.899395,-42.81599,-43.753574,-43.276226,-45.24665,-46.223183,-47.54193,-47.779934,-46.754772,-45.37724,-45.125088,-46.52278,-48.33041,-48.442528,-48.06619,-46.232204,-46.64799,-45.655235,-43.915108,-45.8645,-48.46548,-48.518814,-48.647488,-48.766975,-47.397938,-47.03925,-47.675007,-48.5781,-48.43197,-48.2833,-48.75404,-47.81942,-46.914978,-46.406578,-46.56445,-46.543514,-45.903885,-45.727497,-45.935936,-46.160816,-46.570946,-47.530273,-47.204292,-47.770267,-48.130028,-48.48686,-48.58763,-50.71052,-52.34346,-52.723156,-53.13046,-53.66622,-54.06303,-53.81078,-53.7091,-53.654514,-53.046757,-52.664696,-52.83717,-52.252026,-51.71742,-50.511574,-51.05974,-50.81461,-51.238342,-51.780815,-51.381172,-51.906998,-51.262623,-51.75033,-51.470318,-51.20996,-51.64455,-51.246727,-52.348694,-51.943516,-51.932148,-52.00478,-52.715816,-52.50827,-53.043816,-53.1362,-53.053112,-53.178867,-54.392662,-55.70025,-56.020435,-56.81023,-57.46289,-58.06454,-58.172882,-58.06873,-58.462994,-58.875095,-58.125633,-59.195084,-59.350655,-59.902428,-59.70068,-60.247353,-60.78359,-62.380775,-66.48147
948,female,surprised,8,C:/Nini/Capstone/AudioFilesAugmented/Actor_08/01-01-08-01-02-01-08-stretched.wav,-37.833767,-42.21993,-50.472385,-51.966972,-54.233135,-50.81017,-43.620346,-40.47136,-35.412964,-32.21102,-31.73953,-34.65229,-35.9825,-35.535053,-34.701477,-37.83808,-38.15482,-38.761177,-38.180298,-38.58131,-38.65129,-40.509876,-39.84313,-42.31029,-43.253628,-41.1008,-40.545998,-41.613052,-41.129753,-43.065636,-44.23393,-44.078487,-44.38135,-45.86554,-44.61826,-43.769875,-45.36672,-46.99831,-47.02031,-46.467945,-45.46922,-45.757595,-45.14972,-42.700413,-44.120262,-45.66678,-44.946617,-46.34609,-46.628174,-45.65766,-46.339287,-46.239017,-45.96973,-44.73866,-45.4026,-47.497276,-48.12934,-47.82172,-44.72734,-43.25348,-42.86157,-42.493633,-43.93884,-43.680855,-43.079533,-43.12703,-43.970917,-46.68333,-45.522263,-45.36999,-47.13643,-47.806602,-48.26433,-48.520332,-50.03992,-51.210365,-50.52667,-51.38668,-51.58772,-52.654472,-50.8718,-50.720577,-50.93258,-50.05786,-48.894688,-49.60308,-48.76837,-48.52507,-48.44979,-49.227207,-50.603256,-51.04034,-50.448586,-49.76084,-49.788105,-49.950882,-50.145252,-49.72276,-49.874912,-50.01912,-49.712063,-49.87738,-49.42575,-49.78127,-50.163197,-50.472416,-51.23101,-51.047955,-51.246937,-51.418785,-52.965385,-54.607037,-55.429295,-56.56758,-57.463425,-58.03809,-58.210278,-57.41777,-57.25948,-57.255215,-56.481342,-56.659107,-56.9338,-57.31266,-57.461514,-57.92677,-59.9092,-64.573906
