,Gender,Emotion,Actor_ID,Path
31,female,calm,12,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-02-02-02-02-01_2.wav
32,male,calm,13,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-02-02-02-02-01_3.wav
33,female,happy,10,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-03-01-01-01-01_0.wav
34,male,happy,11,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-03-01-01-01-01_1.wav
35,female,happy,12,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-03-01-01-01-01_2.wav
36,female,happy,10,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-03-01-01-02-01_0.wav
37,male,happy,11,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-03-01-01-02-01_1.wav
38,female,happy,12,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-03-01-01-02-01_2.wav
39,female,happy,10,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-03-01-02-01-01_0.wav
40,male,happy,11,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-03-01-02-01-01_1.wav
41,female,happy,12,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-03-01-02-01-01_2.wav
42,female,happy,10,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-03-01-02-02-01_0.wav
43,male,happy,11,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-03-01-02-02-01_1.wav
44,female,happy,12,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-03-01-02-02-01_2.wav
45,male,happy,13,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-03-01-02-02-01_3.wav
46,female,happy,10,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-03-02-01-01-01_0.wav
47,male,happy,11,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-03-02-01-01-01_1.wav
48,female,happy,12,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-03-02-01-01-01_2.wav
49,male,happy,13,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-03-02-01-01-01_3.wav
50,female,happy,10,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-03-02-01-02-01_0.wav
51,male,happy,11,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-03-02-01-02-01_1.wav
52,female,happy,12,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-03-02-01-02-01_2.wav
53,male,happy,13,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-03-02-01-02-01_3.wav
54,female,happy,10,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-03-02-02-01-01_0.wav
55,male,happy,11,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-03-02-02-01-01_1.wav
56,female,happy,12,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-03-02-02-01-01_2.wav
57,male,happy,13,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-03-02-02-01-01_3.wav
58,female,happy,10,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-03-02-02-02-01_0.wav
59,male,happy,11,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-03-02-02-02-01_1.wav
60,female,happy,12,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-03-02-02-02-01_2.wav
61,male,happy,13,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-03-02-02-02-01_3.wav
62,female,sad,10,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-04-01-01-01-01_0.wav
63,male,sad,11,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-04-01-01-01-01_1.wav
64,female,sad,12,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-04-01-01-01-01_2.wav
65,male,sad,13,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-04-01-01-01-01_3.wav
66,female,sad,10,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-04-01-01-02-01_0.wav
67,male,sad,11,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-04-01-01-02-01_1.wav
68,female,sad,12,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-04-01-01-02-01_2.wav
69,female,sad,10,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-04-01-02-01-01_0.wav
70,male,sad,11,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-04-01-02-01-01_1.wav
71,female,sad,10,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-04-01-02-02-01_0.wav
72,male,sad,11,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-04-01-02-02-01_1.wav
73,female,sad,10,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-04-02-01-01-01_0.wav
74,male,sad,11,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-04-02-01-01-01_1.wav
75,female,sad,12,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-04-02-01-01-01_2.wav
76,male,sad,13,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-04-02-01-01-01_3.wav
77,female,sad,10,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-04-02-01-02-01_0.wav
78,male,sad,11,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-04-02-01-02-01_1.wav
79,female,sad,12,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-04-02-01-02-01_2.wav
80,male,sad,13,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-04-02-01-02-01_3.wav
81,female,sad,10,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-04-02-02-01-01_0.wav
82,male,sad,11,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-04-02-02-01-01_1.wav
83,female,sad,12,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-04-02-02-01-01_2.wav
84,male,sad,13,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-04-02-02-01-01_3.wav
85,female,sad,10,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-04-02-02-02-01_0.wav
86,male,sad,11,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-04-02-02-02-01_1.wav
87,female,sad,12,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-04-02-02-02-01_2.wav
88,male,sad,13,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-04-02-02-02-01_3.wav
89,female,angry,10,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-05-01-01-01-01_0.wav
90,male,angry,11,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-05-01-01-01-01_1.wav
91,female,angry,12,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-05-01-01-01-01_2.wav
92,male,angry,13,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-05-01-01-01-01_3.wav
93,female,angry,10,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-05-01-01-02-01_0.wav
94,male,angry,11,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-05-01-01-02-01_1.wav
95,female,angry,12,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-05-01-01-02-01_2.wav
96,male,angry,13,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-05-01-01-02-01_3.wav
97,female,angry,10,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-05-01-02-01-01_0.wav
98,male,angry,11,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-05-01-02-01-01_1.wav
99,female,angry,12,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-05-01-02-01-01_2.wav
100,female,angry,10,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-05-01-02-02-01_0.wav
101,male,angry,11,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-05-01-02-02-01_1.wav
102,female,angry,12,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-05-01-02-02-01_2.wav
103,male,angry,13,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-05-01-02-02-01_3.wav
104,female,angry,10,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-05-02-01-01-01_0.wav
105,male,angry,11,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-05-02-01-01-01_1.wav
106,female,angry,12,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-05-02-01-01-01_2.wav
107,male,angry,13,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-05-02-01-01-01_3.wav
108,female,angry,14,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-05-02-01-01-01_4.wav
109,female,angry,10,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-05-02-01-02-01_0.wav
110,male,angry,11,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-05-02-01-02-01_1.wav
111,female,angry,12,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-05-02-01-02-01_2.wav
112,male,angry,13,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-05-02-01-02-01_3.wav
113,female,angry,14,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-05-02-01-02-01_4.wav
114,male,angry,15,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-05-02-01-02-01_5.wav
115,female,angry,16,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-05-02-01-02-01_6.wav
116,female,angry,10,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-05-02-02-01-01_0.wav
117,male,angry,11,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-05-02-02-01-01_1.wav
118,female,angry,12,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-05-02-02-01-01_2.wav
119,male,angry,13,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-05-02-02-01-01_3.wav
120,female,angry,14,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-05-02-02-01-01_4.wav
121,female,angry,10,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-05-02-02-02-01_0.wav
122,male,angry,11,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-05-02-02-02-01_1.wav
123,female,angry,12,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-05-02-02-02-01_2.wav
124,male,angry,13,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-05-02-02-02-01_3.wav
125,female,angry,14,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-05-02-02-02-01_4.wav
126,female,fearful,10,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-06-01-01-01-01_0.wav
127,male,fearful,11,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-06-01-01-01-01_1.wav
128,female,fearful,12,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-06-01-01-01-01_2.wav
129,male,fearful,13,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-06-01-01-01-01_3.wav
130,female,fearful,10,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-06-01-01-02-01_0.wav
131,male,fearful,11,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-06-01-01-02-01_1.wav
132,female,fearful,12,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-06-01-01-02-01_2.wav
133,male,fearful,13,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-06-01-01-02-01_3.wav
134,female,fearful,10,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-06-01-02-01-01_0.wav
135,male,fearful,11,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-06-01-02-01-01_1.wav
136,female,fearful,12,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-06-01-02-01-01_2.wav
137,female,fearful,10,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-06-01-02-02-01_0.wav
138,male,fearful,11,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-06-01-02-02-01_1.wav
139,female,fearful,12,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-06-01-02-02-01_2.wav
140,male,fearful,13,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-06-01-02-02-01_3.wav
141,female,fearful,10,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-06-02-01-01-01_0.wav
142,male,fearful,11,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-06-02-01-01-01_1.wav
143,female,fearful,12,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-06-02-01-01-01_2.wav
144,male,fearful,13,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-06-02-01-01-01_3.wav
145,female,fearful,14,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-06-02-01-01-01_4.wav
146,male,fearful,15,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-06-02-01-01-01_5.wav
147,female,fearful,10,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-06-02-01-02-01_0.wav
148,male,fearful,11,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-06-02-01-02-01_1.wav
149,female,fearful,12,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-06-02-01-02-01_2.wav
150,male,fearful,13,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-06-02-01-02-01_3.wav
151,female,fearful,14,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-06-02-01-02-01_4.wav
152,male,fearful,15,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-06-02-01-02-01_5.wav
153,female,fearful,10,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-06-02-02-01-01_0.wav
154,male,fearful,11,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-06-02-02-01-01_1.wav
155,female,fearful,12,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-06-02-02-01-01_2.wav
156,male,fearful,13,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-06-02-02-01-01_3.wav
157,female,fearful,14,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-06-02-02-01-01_4.wav
158,female,fearful,10,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-06-02-02-02-01_0.wav
159,male,fearful,11,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-06-02-02-02-01_1.wav
160,female,fearful,12,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-06-02-02-02-01_2.wav
161,male,fearful,13,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-06-02-02-02-01_3.wav
162,female,disgust,10,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-07-01-01-01-01_0.wav
163,male,disgust,11,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-07-01-01-01-01_1.wav
164,female,disgust,12,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-07-01-01-01-01_2.wav
165,male,disgust,13,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-07-01-01-01-01_3.wav
166,female,disgust,10,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-07-01-01-02-01_0.wav
167,male,disgust,11,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-07-01-01-02-01_1.wav
168,female,disgust,12,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-07-01-01-02-01_2.wav
169,male,disgust,13,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-07-01-01-02-01_3.wav
170,female,disgust,10,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-07-01-02-01-01_0.wav
171,male,disgust,11,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-07-01-02-01-01_1.wav
172,female,disgust,12,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-07-01-02-01-01_2.wav
173,male,disgust,13,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-07-01-02-01-01_3.wav
174,female,disgust,10,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-07-01-02-02-01_0.wav
175,male,disgust,11,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-07-01-02-02-01_1.wav
176,female,disgust,12,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-07-01-02-02-01_2.wav
177,male,disgust,13,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-07-01-02-02-01_3.wav
178,female,disgust,10,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-07-02-01-01-01_0.wav
179,male,disgust,11,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-07-02-01-01-01_1.wav
180,female,disgust,12,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-07-02-01-01-01_2.wav
181,male,disgust,13,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-07-02-01-01-01_3.wav
182,female,disgust,14,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-07-02-01-01-01_4.wav
183,female,disgust,10,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-07-02-01-02-01_0.wav
184,male,disgust,11,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-07-02-01-02-01_1.wav
185,female,disgust,12,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-07-02-01-02-01_2.wav
186,male,disgust,13,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-07-02-01-02-01_3.wav
187,female,disgust,14,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-07-02-01-02-01_4.wav
188,female,disgust,10,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-07-02-02-01-01_0.wav
189,male,disgust,11,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-07-02-02-01-01_1.wav
190,female,disgust,12,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-07-02-02-01-01_2.wav
191,male,disgust,13,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-07-02-02-01-01_3.wav
192,female,disgust,14,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-07-02-02-01-01_4.wav
193,female,disgust,10,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-07-02-02-02-01_0.wav
194,male,disgust,11,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-07-02-02-02-01_1.wav
195,female,disgust,12,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-07-02-02-02-01_2.wav
196,male,disgust,13,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-07-02-02-02-01_3.wav
197,female,disgust,14,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-07-02-02-02-01_4.wav
198,female,surprised,10,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-08-01-01-01-01_0.wav
199,male,surprised,11,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-08-01-01-01-01_1.wav
200,female,surprised,12,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-08-01-01-01-01_2.wav
201,female,surprised,10,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-08-01-01-02-01_0.wav
202,male,surprised,11,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-08-01-01-02-01_1.wav
203,female,surprised,12,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-08-01-01-02-01_2.wav
204,female,surprised,10,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-08-01-02-01-01_0.wav
205,male,surprised,11,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-08-01-02-01-01_1.wav
206,female,surprised,12,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-08-01-02-01-01_2.wav
207,female,surprised,10,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-08-01-02-02-01_0.wav
208,male,surprised,11,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-08-01-02-02-01_1.wav
209,female,surprised,12,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-08-01-02-02-01_2.wav
210,female,surprised,10,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-08-02-01-01-01_0.wav
211,male,surprised,11,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-08-02-01-01-01_1.wav
212,female,surprised,12,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-08-02-01-01-01_2.wav
213,female,surprised,10,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-08-02-01-02-01_0.wav
214,male,surprised,11,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-08-02-01-02-01_1.wav
215,female,surprised,12,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-08-02-01-02-01_2.wav
216,male,surprised,13,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-08-02-01-02-01_3.wav
217,female,surprised,10,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-08-02-02-01-01_0.wav
218,male,surprised,11,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-08-02-02-01-01_1.wav
219,female,surprised,12,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-08-02-02-01-01_2.wav
220,male,surprised,13,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-08-02-02-01-01_3.wav
221,female,surprised,10,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-08-02-02-02-01_0.wav
222,male,surprised,11,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-08-02-02-02-01_1.wav
223,female,surprised,12,C:/Nini/Capstone/AudioFilesSnippets/Actor_01/01-01-08-02-02-02-01_2.wav
224,female,neutral,20,C:/Nini/Capstone/AudioFilesSnippets/Actor_02/01-01-01-01-01-01-02_0.wav
225,male,neutral,21,C:/Nini/Capstone/AudioFilesSnippets/Actor_02/01-01-01-01-01-01-02_1.wav
226,female,neutral,22,C:/Nini/Capstone/AudioFilesSnippets/Actor_02/01-01-01-01-01-01-02_2.wav
227,female,neutral,20,C:/Nini/Capstone/AudioFilesSnippets/Actor_02/01-01-01-01-01-02-02_0.wav
228,male,neutral,21,C:/Nini/Capstone/AudioFilesSnippets/Actor_02/01-01-01-01-01-02-02_1.wav
229,female,neutral,22,C:/Nini/Capstone/AudioFilesSnippets/Actor_02/01-01-01-01-01-02-02_2.wav
230,male,neutral,23,C:/Nini/Capstone/AudioFilesSnippets/Actor_02/01-01-01-01-01-02-02_3.wav
231,female,neutral,20,C:/Nini/Capstone/AudioFilesSnippets/Actor_02/01-01-01-01-02-01-02_0.wav
232,male,neutral,21,C:/Nini/Capstone/AudioFilesSnippets/Actor_02/01-01-01-01-02-01-02_1.wav
233,female,neutral,22,C:/Nini/Capstone/AudioFilesSnippets/Actor_02/01-01-01-01-02-01-02_2.wav
234,male,neutral,23,C:/Nini/Capstone/AudioFilesSnippets/Actor_02/01-01-01-01-02-01-02_3.wav
235,female,neutral,20,C:/Nini/Capstone/AudioFilesSnippets/Actor_02/01-01-01-01-02-02-02_0.wav
236,male,neutral,21,C:/Nini/Capstone/AudioFilesSnippets/Actor_02/01-01-01-01-02-02-02_1.wav
237,female,neutral,22,C:/Nini/Capstone/AudioFilesSnippets/Actor_02/01-01-01-01-02-02-02_2.wav
238,male,neutral,23,C:/Nini/Capstone/AudioFilesSnippets/Actor_02/01-01-01-01-02-02-02_3.wav
239,female,calm,20,C:/Nini/Capstone/AudioFilesSnippets/Actor_02/01-01-02-01-01-01-02_0.wav
240,male,calm,21,C:/Nini/Capstone/AudioFilesSnippets/Actor_02/01-01-02-01-01-01-02_1.wav
241,female,calm,22,C:/Nini/Capstone/AudioFilesSnippets/Actor_02/01-01-02-01-01-01-02_2.wav
